Class,Text,Context
-1,Siemens 2 bin 500 kişiyi işten çıkaracak,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: DwqUgHj2rM5mMI1ScNVIP)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,"Elektrik kesildi, 60 fabrikada üretim durdu","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: VIxYB84_7s4V5rdk3Gnue)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Benzine 6 kuruş zam geldi,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: SSr_62t57hQTbQwrUZR9d)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,"@Trabzonspor__FC Amk hamsi beyinlileri, yıkılası kahpe dediğiniz düzeni yaratan sizlersiniz ! Bursaya maçı satarken neredeydi bu duruşunuz ? Bursa’dan gol yerken “oley” diye bağırarak mı kötü düzeni yıkacaktınız lan !? Şikeci şerefsizler, Türk futbolunun yüz karasısınız !!","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: LSQylXzNmK3AuXg2qc0_9)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Kamudaki atamalarda sözlü sınav zorunlu oldu,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: PBssmXstG8lLnfDRUP3qc)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,Bir yararı daha ortaya çıktı,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: fFfxWNgXacd8diE3HXvuK)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Her 40 saniyede bir kişi inme geçiriyor,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: U05aQ1KXw185bStgK9EbK)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Yıldızınız 4 olsa alayınız GÖT olduktan sonra @GalatasaraySK,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: oCKECmiOOXjrT8hpnv_VE)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Organik tarımda patlama,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: -GDz50HOAQgqjOIo_j1qs)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Güneş çarpması ölümcül olabilir,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: wODpxvQUN3-EaZFVe7S2O)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,@ozturkyilmaz75 9)Halkın gerçek derdi olan ekonomi ve geçim sıkıntısı acilen ele alınmalı halkın üzerindeki vergi yükü azaltılmalıdır. #EYT lilerle derhal görüşülmeli gasp edilen hakları en kısa zamanda hak sahiplerine verilmelidir. (Emeklilik hakları),"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: 4JoU1u5hznpebpxxz3iIW)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,"@yusuffuA1905 @Gll36988184 @minicik19 @ledelhace @AdarNuri @drfahrettinkoca Dr. Ümit aktaş, dr yavuz dizdar, dr, okan özdemir. Ve daha birçok doktor ve prof var bu plandeminin aşısına karşı insanları uyarıyorlar. Yandaş medya bunların hiç birini göstermiyor. Araştırmak bedava..","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: bi6TgMFLrGSUSA3jM1oOb)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@resullok @GalatasaraySK sabri ölmeden almazlar,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: VHV7NAflPDGD28f6TnkCO)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,Rusya'dan Türk Akımı'na yeşil ışık,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: hmsiN-NucrSr_YbdiMK7D)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,"Şu an marketlerden kadınların ihtiyaç duyduğu pedi bile alamamasının sebebi, talebi az gösterip, enflasyonu geçici olarak düşürme çabasıdır. Şu an kötü ekonomi politikaları yüzünden, pandemi bahanesiyle hepimizin hayatına müdahale ediliyor.","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: TFHRQL2sIaLictZ1GwlXM)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Lanoğlum hırsız evinisoyarmı sizaten fetöcüydünüz bizideele geçirmek için operasyon yaptılar sizin gibi vermeye meyilşi olmadığımız için alamadılar nerde hakan arif uğur aşşağlık fetöcüler şikeyi ülkeyegetiren yaratıklar gelmişbize şikeci diyo evetşike yapıyoruzsiz şampiyonsunuz,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: GRkg0GFJJ6ryYwXw-WdEz)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,"@Cimbom10linee gs li olarak bilinen muhabir, yazar kim varsa surekli konusuyor sureklide karavana atiyor.","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: uYqP9By5iS1iDTZLZffyp)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@Fenerbahce He ya..enbüyük şikeci..,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: 6jOcJ68NfhqBco4ASIXfX)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Maddi açıdan sıkıntımız olması normal takıma daha ne futbol da ne basketbol da sponsor bulunmuş değil diğer branşlarda belki @GalatasaraySK,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: m5MzR4TBt9vaptc5feBwp)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@Galatasaray_FR_ Türk futbolunu bu hale getiren sizin fetocu ve sikeci kulüp  güya şike varmış diye Fenerbahçe'yi avrupaya sikayet eden takimsiniz. Fenerbahçe'yi durdurmak için Türk futbolunu bitirdiniz oçlari.,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: -qq00xIP59o23UdULQU86)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@Birolzt63705749 @CenkTatar @bulentuslu1903 Allah halla Türk Yargisi ne ara Besiktas yargisi oldu? Asil bu düzmece davanin detaylarindan bir haber Cas ve Uefa bizim ülkemizin yargisindan daha iyi nasil bilsin? Bos adam görmek istiyorsan aynaya bak...Tescili sikeci sizsiniz. Itiraf var. Doping yapan Mesut Bakal gibi,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: XyawSSj7nOKp5OZcltrzn)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,Benzinde 4 kuruşluk indirim,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: mKna05WWXGc2ApO9lMvwq)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@egitimajansi Lgs sınavından sonra 2 temmuz a kadar olacak okulun bizim çocuklarımız için nasıl bir önemi olabilir. Saygılar. Saglik çalışanlarının çocukları zaten artik kendini kurtarmayı öğrenecek.,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: mBqIYF_u_4loC-FpNoku4)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@incicaps İncicaps editörü %100 şikeci bir Takımın taraftarı... Kurallar yüzünden zorunlu yerli oyuncu almak zorunda bütün kulüpler... Ayıp olan bu çağda insana sınır koymak değil dime incikcaps @ErtugrulDogan61 @Sertac_Guven #Trabzonspor,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: kut7WdEJ1xTCLPtJ52q9v)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@dedikodubjk Şiii mal 1967 de kurulup 1974de lige çıkan TRABZONSPOR için konuşuyorsun önce götüne çelikten don bağla sonra şike ile başarı sağlamış şikeci ilan edilmiş tinerci topluluğunu al ve sgt,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: WdSEegXT1P8zTE1fa0QXP)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@Polonunatii @mrtkktrk @ArifCozer @Emirhan84796130 @ArdaArdayar @barisyarkadas Doğrusun ama yok pahasına gitti hepsi. Belki moderneştirilirdi. Şimdi eğitilmeyen toplum yine devlete bağladı geleceğini. 50 kişi alınacak bir Çaykur'a 5000 kişi başvuruyor. Atatürk'ün ekonomi anlayışı Karma Ekonomi'den yanaydı. Şimdi Singapurlu gelmiş un fabrikamızı işletiyor.,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: HEyWoMe8_DmMLo9LZLVKq)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Amaç lari gündem değiştirme İntaharlar Hayat pahalılığı 128 milyar dolar nerede 159 ton altın nerede,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: 8jt3kkCEcmaJUrwf9cSWK)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@AhmetEsadPolat1 Sonsuz kaynak sahibine tam anlamıyla bir inanabilsek cok şey değişecek de işte. Ekonomi zaten kötü Esad daha ne olabilir ki? Hem 2. Bir çözüm var: Türkiye'deki tüm İsrail faaliyetlerini durdurduğunda bak nasıl yer yerinden oynuyor. Buna gücümüz var mı esas..,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: TwD8N6rieQFPK2XpnOCdK)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@ibrahimertuerk @Trabzonspor Şenol Güneş karaktersizin önde gideni olduğunu yine kanıtladı. Önce şikeci takımı çalıştırdı o kadar mücadeleden sonra şimdi bu.,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: SGDBwme5Wp5Nu5KKvu3UG)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,Fenerin maçı varsa benden mutlusu olmaz. Saldır Fenerbahçemm oleyyyyyyyyyyyyyy,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: dv95rRzxAYaaQXxqku0jb)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Amerika'da ölümcül virüs paniği,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: PbEZ7AKMr8E6AiTn00FIo)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,REAL MADRİD HER SIKILDIĞINDA GALATASARAYI ÇAĞIRIP TOKATLAYIP YOLLUYOR ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg),"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: w5v1E7XsjLyRR6eC6ZJTG)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,@SunaVarol_ Keşke Mansur Yavaş Cumhurbaşkanı olsa.,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: 0fjexNiuEJmwFwffSVee4)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Kriz Küba'yı kötü vurdu,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: --uncFirtpWvi8Umr18XL)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,Ah mansur yavaş üzümlü kekim,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: eC6-U-ek3G9zTUySHUr4w)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,"AK Parti Sözcüsü Ömer Çelik, Kılıçdaroğlu nun açıklamasına ilişkin, ""Biden a hiçbir şey söylemeyip o kendi iç politikasının gereğini yapıyor deyip meşrulaştırıcı tavır siyasi akılla izah edilecek bir akıl değil. Bu son derece koordinatsız, yönünü kaybetmiş, pusulası olmayan yaklaşımdır. Kılıçdaroğlu nun o sözünün durduğu yer, HDP nin soykırımla yüzleşin dediği yerden herhangi bir farklılık arz etmiyor. Keşke CHP yi bu duruma düşürmeseydiler"" dedi. Cumhurbaşkanı Recep Tayyip Erdoğan başkanlığında yapılan MKYK toplantısı sonrasında kameraların karşısına geçen AK Parti Sözcüsü Ömer Çelik, gündeme dair soruları yanıtladı. Türk demokrasisinin askeri müdahalelere karşı duruşunda kırılma noktası olan 27 Nisan e-muhtırasına ilişkin konuşan Çelik, ""27 Nisan muhtıra ve darbe geleneği açısından önemli bir yıl dönümüydü. Cumhuriyet tarihinde ilk defa bir hükumet bir muhtıraya karşı koydu. Hükümet gereğini yapsın denirdi. Bunun üzerine hükumetler gereğini yapar, demokrasimiz sakatlanırdı. Cevap verilmesinin Türk siyası tarihi açısından önemi ilk defa bir hükumet bir muhtırayı kabul etmemiştir. Reddedilmesiyle birlikte bu muhtıra kağıt parçasına dönüştürmüştür. Son derece önemlidir. Demokratikleşme açısından devrimci bir adımdır. Bu geleneğin Silahlı kuvvetleri nasıl yıprattığı, siyaseti nasıl yıprattığı, hepimizin gözü önünde gerçekleşti. Bu muhtıra geleneğinin son halkasıydı. Mevcut görevde olanlar tarafından sürdürülen muhtıra geleneğinin son parçasıydı. Darbe geleneği FETÖ nün son halkasıydı. Cumhurbaşkanımızın direniş çağrısıyla güçlü bir cevap verildi. Siyasete her müdahale siyaseti sakatladığı gibi orduyu da kirletti. Hükumet gereğini yapmalıdır şeklindeki beyanlarını görmek mümkündü. Maalesef bu devam ediyordu, 27 Nisan da hükümetin güçlü tavrıyla bu gelenek bitmiş oldu. Bu emekli amiraller bildirisine neden bu kadar tepki veriyorsunuz diyenlerin bunları hatırlaması gerek. Bunlar çirkin gelenek, ülkenin demokrasisini sıkıntıya sokan orduyu zora sokan geleneklerdir"" dedi. ""BİDEN A BİR ŞEY SÖYLEMEMEK SİYASİ AKILLA İZAH EDİLEMEZ"" Kılıçdaroğlu nun ABD Başkanı Biden ın soykırım iftirasıyla ilgili yaptığı açıklamaya tepki gösteren Çelik, ""Biden a bir söz söyleyip ardından hükumete 3 söz söyleyen bir siyasi yaklaşım inşallah ortaya çıkmaz diye zihnimin bir kenarında bir temenni vardı. Bu temenninin boş olduğu görüldü. Biden a hiçbir şey söylemeyip o kendi iç politikasının gereğini yapıyor deyip meşrulaştırıcı tavır siyasi akılla izah edilecek bir akıl değil. Türkiye de önemli bir partinin genel başkanlığını yapan kişinin yapması gereken, milletimiz böyle bir iftira ile karşı karşıya iken en güçlü, en sert şekilde cevap vermektir. Bu zihniyet yapısı, öz güvensiz zihniyet, sürekli kendi ülkesinin, hükumetini suçlama, karşı tarafı haklı görme şeklinde. Bu tip bir durumda millet bir iftiraya uğramış nettir, bu iftirayı kim yapıyorsa yapsın yanlış yapıyor. Sağlıklı bir siyasi akıl hükumetle birlikte bu meseleyi nasıl aşarız diye düşünür. Bu iftiraya sahip çıkıp ona kızmaya gerek yok, o iç politikasının gereğini yapıyor diyor. Sonra dönüyor kendi hükumetine kızıyor. Burada çok büyük koordinat ve duruş problemi var. Burada yapılması gereken hep beraber milletimize dönük bu iftira karşısında Türkiye Cumhuriyeti ni topyekun savunmaktır. Savunmayı eğer hükumete ve Cumhur İttifakı na bırakıyorsanız biz bunu yapıyoruz, yapmaya devam ediyoruz. Sizin de kendi sorumluluklarınız tarihe düştüğünüz notlar var. Biden ın yaptığı şey iç politikasının gereğidir, Türkiye Cumhuriyeti cumhurbaşkanı ve kabinesine kızalım böyle bir yaklaşım olabilir mi? Dış politika ile ilgili olarak siyasi partiler, muhalefet partileri en güçlü şekilde eleştirecektir. Bunun karşısında hükumet kendi tezlerini savunacaktır ama yabancı bir devletin Türkiye ye yaptığı haksızlığı buna bağlamak dolaylı yoldan karşı taraf destek vermek karşı tarafın milletimize dönük iftirasına meşruluk aksetmek anlamına gelir. Bu son derece koordinatsız, yönünü kaybetmiş, pusulası olmayan yaklaşımdır. Hepimizin çıkarması gereken ses topyekun bunu kınıyorum. Kılıçdaroğlu nun o sözünün durduğu yer HDP nin soykırımla yüzleşin dediği yerden herhangi bir farklılık arz etmiyor. Keşke CHP yi bu duruma düşürmeseydiler"" ifadelerini kullandı. ""HDP ÇOĞU KEZ TERÖR ÖRGÜTÜNDEN DAHA PROVOKATİF, DAHA UÇ POLİTİKALARI SİYASETTE SAVUNAN BİR YAPI OLARAK KENDİSİNİ GÖSTERİYOR"" TBMM deki ortak bildiriye HDP nin imza atmamasına yönelik soruları cevaplayan Çelik, ""Bir zamanlar o parti içinde Türkiye partisi olmaktan bahsedenler vardı. Türkiye nin hiçbir ortak politikası içinde herhangi bir şekilde kayda geçmek istemiyor bambaşka bir yerde duruyorlar. ASALA ile PKK arasında çok yakın ilişkiler, organizasyon bağları vardır. Türkiye içinde demokrasi hukuk bir arada yaşama gibi kavramların en çok kirletilmesi bu şekilde olur. Demokrasiden bahsederler, hukuktan, reformdan bahsederler bu millete iftira atacak şekilde soykırım yalanına destek verirler. Yüce Mecliste herhangi bir bildiriye imza atmak, Türkiye nin çıkarlarının korunması açısından bir bildiriye imza atmaya adım atılacağı zaman yaklaşımından uzak duruyorlar. Türkiye de herhangi bir demokratikleşme ile ilgili adımda bize neden sorulmuyor muhatap almıyorlar diyorlar. Kendi kendilerini muhataplıktan çıkaran kendileridir. Teröre verdikleri destek yüzünden Türkiye ye kim karşıysa onlara bitişik düzende durdukları tablo. Burada ortaya çıkan tablo yönünü kaybetmiş, siyasi istikametini sadece PKK terör örgütü bağlantılarına göre ayarlamış bir durumda olan yapı ile karşı karşıyayız. HDP çoğu kez terör örgütünden daha provokatif, daha uç politikaları siyasette savunan bir yapı olarak kendisini gösteriyor. O kendilerinin bileceği iştir. Kendilerini marjinal bir yerde, Türkiye karşıtlarıyla aynı yere konumlandırmak kendilerinin bileceği iştir. Bu konuda samimi davranmayanların demokrasi konusunda, diğer konularda yüksek yoğunluklu söylemlerinin de samimiyet içermediği kesindir"" ifadelerini kullandı. (Hülya Keklik - Derya Yetim/İHA)","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: lEFewjhVvU7LrVCTm584i)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Maliye 'Okul parası için Maliye devrede' haberini yalanladı,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: CpJKKV30gP1fOD7KmDzRn)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1, https://t.co/uE8Gaf8ol1   ** TEBRİKLER  TRABZONSPOR ** !! ** TEBRİKLER  OYUNCU KADROMUZ ** !! ** KIYMETLİ OYUNCU EVLATLARIMIZ ** !!  ** TRABZON ' UMUZUN İFTİHÂRI ** ; ** YAŞA SEN  TRABZONSPOR ** ** BORDO MAVİ TRABZON ** TRABZONSPOR **  ** HELÂL OLSUN SİZLERE ** ** MAŞALLAH ** !,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: T7YgvXbZLw9m8UUxSYDkH)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Bu kadınlar rahim kanseri riski altında!,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: jt4epSVFEI_IfazmbIvJY)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,sarıya bakar kırmızı görürüm aşka bakar galatasaray görürüm,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: 5fybHZ5VbHN1bT5WoIsDB)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Parti Sözcümüz @omerrcelik: 27 Nisan gecesi gerçekleşen bu muhtıra teşebbüsüne Cumhuriyet tarihinde ilk defa bir hükümet tavır koydu.,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: RZs6my4RS_qJ_xEJNHx3Z)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@Birgl19031 @tgrthabertv @Oguz_Altay @sabriugan @bulentuslu1903 @cemkucuk55 @ofunal @ahmetercanIar @PezekOzan @mtahirkum @kereminan__ besiktas sikeci degil TESCILLI SIKECI UNUTMA  BJK NIN YAPTIGI SIKELERI TESVIKLERI ARABALARI GS RAKIPLERINE VERDIGI TESVIKLERI HERKES BILIYOR AMA SUC DEGILMIS,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: Zyk9Dlh4lQCBHqIVvUlYy)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,@Feneristcom Tescilli şikeci  Ahlaksız Emre ırkçısı  Galatasaray şampiyon olmasın diye Beşiktaş maçına lisanssız oyuncu çıkaran emek hırsızı  Hakem odalarını basıp hakemleri tehdit eden Başkan Aziz. Türk futbolunun kanını emen eski yoneticiniz basiretsiz Tff başkanı Nihat kendi pisliğine bak,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: toxisPYFjLTiPybbry22E)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
1,"Et, C vitaminiyle tüketildiğinde daha faydalı","Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: i0Va8tAx4kZBUb8fVNzRe)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
-1,Ulan adama da yazık aylarca futbol oynayamacak sizin beceriksizliğiniz yüzünden. Istifa edin. @GalatasaraySK,"Error: 429 Client Error: Too Many Requests for url: https://api-inference.huggingface.co/models/NousResearch/Hermes-3-Llama-3.1-8B/v1/chat/completions (Request ID: l8SjQjfMOHAQYyIopmFeN)

Rate limit reached. You reached free usage limit (reset daily). Please subscribe to PRO or Enterprise Hub to get a higher limit: https://hf.co/pricing"
