Target,Stance,Text
Russia,-1,Rusya'nın derdi sıcak denizler..  Akdeniz'e dikkat!
Ukraine,-1,Aliyev Rusya'nın Azerbaycan derebeyidir.
Ukraine,1,"#Ukrainian yanınızdayız, katil Rusya katil putin"
Russia,-1,@degirmencirfan  Sevgili irfan bey kardeşim  Kurulduğu günden beri halk tv izliyorum solcu CHP liyim sanki rusya yı haklı görüyor gibisiniz çok üzüldüm şavaş ta hep mahsum insanlar ölüyör kahrolsun rusya kahrolsun amerika
Russia,-1,Şu yüzyılda çıkan olaya bak SAVAŞ hatta savaş demek bile az resmen İŞGAL! Sivil halka saldıran Rusya açıkca savaş suçu işliyor!!  #Ukrainian #StopWar #NoWar
Russia,1,"Rusya BM Büyükelçisi Nebizia: ""Bu bir savaş değil, askeri operasyon."" Şehirleri, sivilleri bombalamanın adı da operasyon olmuş"
Russia,-1,"Filistin Şurtası, Rusya'ya desteğini açıklamış. Aman ne mühim kardeş, sen de desteklemesen ne yapardı bu Rusya!   Filistin ve civarındaki Araplar 80 yıldır aralıksız olarak yanlış yerde durmayı, hatalı karar almayı, öngörüsüz davranmayı başarıyor."
Russia,-1,Moskof uşakları ve Rusya güzellemeleri yapan müstemleke beyinliler neden suskunsunuz ?
Russia,1,Dünya ya femnizm i ihraç eden ukraynali femnist stk lar on cephede de savaşıyor değil mi...kusturdukleri ukraynali erkekler can siparene onları düşünüyor öyle mi.ukrayna femnizm diyordu .Rusya femnizme savaş açmıştı.hak kazanır. İbretlik @Akparti @RTErdogan @bybekirbozdag @
Russia,1,"Putin, KGB ajani olarak çalismaya baslamis.Rusya Federal Güvenlik Servisi'nin (FSB) başkanlığını yapmış.Rusya Güvenlik Konseyi'nin sekreterliğini yapmış.Ülkesini halkını  seven bir adamın dibine düşman sokamazsınız. #StopWar #RusyaUkraynaKrizi"
Russia,1,"Rusya Abd’den inanılmaz bir intikam alma peşinde…Bu saatten sonra kimse natoya üye olamaz,Ukrayna’yı da Moskova’dan yönetirler.Görünen bu…"
Ukraine,1,"(Türkiye 🇹🇷 &amp; Ukrayna 🇺🇦) halkının bağımsızlığına saygı duymakta güçlü destek vermektedir, Rusya Suriye’yi nasıl işgal etti  Ukrayna’yı da işgal etmek istiyor buna sağır ve dilsiz kalan sözde medeni Avrupa’dır ...  Ukrayna 15 Temmuz’da Türkiye’yi her türlü desteklemiştir..."
Ukraine,1,Rusya tüm dünyanın gözünün içine baka baka başka bir egemen ülkeye saldırıyor
Ukraine,-1,Çok Hayalperestsin Sheva. Rusya'ya Karşı Kazanmanız İmkansız. Ülke Bölündü.
Russia,-1,Yazıklar olsun size Rusya ya hizmet etmek de nedir ? Terrorist #Russia
Russia,-1,"Rusya’da daha çok demokrasi yok. Rusya Devleti halkını ful artı ful uslu tutacak kadar kapsamlı, çok katmanlı ideolojiye ve siyaset teknolojisine sahip değil olay o."
Russia,-1,Neredeyse Rusya bizimle savaşmasında ne olursa olsun ...
Russia,-1,Rusya'nın yaptığı ne kadar da yanlış olsa da bizim bu savaşta bir tarafımız olmaması lazım. Devletler halklarının çıkarlarını gözeterek kararlar alır. Bu savaşta ne Rus ne Ukrayna yanlısı olmak gerekir. Çünkü bu bizim savaşımız değil. #WWIII
Russia,-1,"Lugansk ve Donetsk Halk Cumhuriyetlerinin Rusya devletinin büyük desteği ile başlattıkları savaş hiç kuşkusuz, devrimci, antifaşist, antiemperyalist bir savaştır. ++"
Ukraine,-1,Türk solunun özeti bu adamdır.Sözde emperyalizm karşıtı ama bunu yapan Çin ve Rusya olunca emperyalizm barış ve huzur getirmiş oluyor.
Russia,-1,"gerçek savaşı bilgisayar oyunu sananlar dünya tarihinin en rezil ülkesi, en büyük türk düşmanlarından biri olan rusya'yı destekliyor.....  yapmayın, savaşın iyisi olmaz. yatacak yerin yok putin, bu savaşta dünya tarihinden silinirsin umarım."
Russia,1,"Ukrayna devlet başkanı Zelensky, Yalnız bırakıldık diyor. Görevde kalırsa daha çok şeyler öğrenecek…"
Russia,-1,"Yaptırımlarla durdurulan bir savaş olmuşmu ki , bu. Yaptırım Rusya'yı durdursun..."
Ukraine,1,"İran devriminin lider kadrosundan Mutahhari'nin oğlu eski milletvekili Ali Mutahhari, Rusya'nın Ukrayna harekatına tepkili: ""İran bağımsız olduğunu göstermek istiyorsa Rusya'nın Ukrayna'ya saldırısını kınamalı. İran televizyonu Rusya'nın  sömürgesi gibi haber yayınlıyor."""
Russia,1,Putin’i tanıyorsak Ukrayna hükümetini düşürmeden  bu savaşı bitirmeyecektir.NATO askerinin Ukrayna’ya yardım etmesi demek 3. dünya savaşının başlaması demektir. Bu yüzden NATO  gitsin müdahale  etsin diye mal mal yazmayın .Rusya girip istediğini alacak tüm dünyada  izleyecek.
Ukraine,1,Batı ilk önce Ukrayna’ya gazı verdi şimdi Rusya ordusu karşısında birkaç yaptırım dışında  Ukrayna’yı yapayalnız bırakıyor. Batıyı bir kez daha tanıyoruz ve kötü bir tecrübeyi masumlar yaşıyor. #Ukraina
Ukraine,-1,Rusya iyi yaptı
Ukraine,1,"NATO'yu da savunmuyorum, Putin'i de savunmuyorum. Şu an tek savunduğum mağdur Ukrayna Halkı ve savaş karşıtları. Ayrıca savunduğum iki cümle daha var gündeme dair. ""Yurtta sulh cihanda sulh"" ""Sizi babasız bırakmadım"" Bu ülkenin kurucu değerlerine çok şey borçluyuz. #SAVASAHAYIR"
Ukraine,-1,"Beyaz Saray sözcüsü: ""Trump mide bulandırıcı, korku dolu bir domuz. Suçsuz insanlar ölürken o Putin ile birlikte bunu kutluyor"" Cevap: AB,NATO ve ABD Ukrayna'yı gaza getirip Rusya'yı kışkırtmadan önce düşünecektiniz. Sayın sözcü"
Russia,-1,Putin'in Ukrayna'dan daha büyük emelleri var. Putin'in amacı SSCB'yi diriltmek. Yaptırımlarımız Rus füzeleri kadar ağır olacak. Putin'in şahsına yönelik yaptırımlar da masada. Putin bir imparatorluk istedi ve bunun için elinden geleni yaptı. Artık uluslararası arenada dışlanacak.
Ukraine,1,"Fuzelerle ucaklarla bir ulkeyi isgal edemezsin, halk direnis gosterirse Rusya geri cekilmek zorunda kalacaktir. Simdi Rusçular sen Rusyayi biliyon mu diyecekte Afganistanda gördük. Umarim Ukrayna halki ülkesini savunur."
Ukraine,-1,Ukrayna'nın da Putin'in de natonunda  onun üyelerininde malum parti ve şahsında anasını avradını sikim.
Ukraine,-1,Rusya şu saatten sonra istediğini almadan durmaz çok geç kalındı
Ukraine,-1,"Batı’nın temkinliliği (korkaklığı) Putin’i cesaretlendirdi. İşgale rağmen hala ekonomik yaptırım tehditlerinden öteye geçemiyorlar. Rusya bunlarla geri adım atmaz. Batı,müttefikler için tam bir hayal kırıklığı. Kürdistan’da yaşananlar karşısındaki tavrı şimdi daha iyi anlaşılıyor"
Russia,1,"Rusya’nın önünde hiçbir engel yok. Şu anda dünyada, siyasi, askeri, diplomatik boşluk var. Bu durum böyle devam ederse Rusya Ukrayna’da kalmaz. Daha da ileri gider!"
Russia,-1,Rusya resmen sivilleri hedef alıyor.Çoluk çocuk demeden...Çok büyük acılar yaşanacak hatta yaşanıyor.😢 #SavasaHayır #Ukrainian
Ukraine,1,Ukrayna'nın Washington Büyükelçisi:  “Ülkemizi savunmak için yardıma ihtiyacımız var!”  @ukrayna #savaş #washington #rusya #abd
Russia,1,"Sosyal medya gazıyla yetersiz komedyeni baskan yaparsan(ukrayna)...ülkeni kaybedersin!!!batının gazıyla aktorsen baskan yaptılar,ukrayna elden gitmis hala""rusya bize guvenlik garantisi versin""diyor:)...sosyal medya baskanindan da sonuc bu olur!"
Ukraine,1,AB &amp; ABD: Rusya’nın Ukrayna’yı işgal etmesi kabul edilemez bir durumdur! Hikaye bu kadar işte. Kabul edilemez bir durum ama şu saate kadar olanlara izin verdiniz? Yazıklar olsun!
Russia,-1,#BizimSavaşımızDeğil Rusya'ya RUSYA ÖZEL KUVVETLERİN HAVA İNDİRMESİ BAŞARISIZ OLDU .... YAKİNEN 200 ASKER YERE İNEMEDEN ÖLDÜRÜLDÜ
Russia,-1,"""Savaş olmayacak"" diyen Rusya, şu an Ukrayna'nın tüm şehirlerini bombalayıp işgal için asker soktu!  Rusların lafına bu kadar güvenilir.."
Russia,-1,"Avrupa’dan o kadar sert açıklama geldi. Almanya, İngiltere hepsi tepkisini sert şekilde ifade etti. Koca süper güç ABD başkanı ise resmen tepkisiz, pasif kaldı. Biden ABD tarihinin en kötü başkanıdır. İhtiyar moruk Rusya’nın ekmeğine resmen bal sürdü."
Russia,-1,"Öylesine milliyetçileştirilmiş ve liderine tapınma noktasına getirilmiş milletler, ülkelerinin zorbalığıyla gurur duyarlar.  Açlık ve sefalet içinde tarihsel geçmişlerine dönme arzusu, gericiliği bir medeniyet olarak gösterir.  Sakin ol trol, Rusya’dan bahsediyorum."
Russia,1,Kremlin: “Rusya’yı demir bir perdenin arkasına kapatmak imkansız. Hiç kimse Ukrayna’nın işgal edilmesinden söz etmiyor.”
Russia,-1,Türk’ün en kadim düşmanları Rusya ve Çin’dir.
Ukraine,1,Çok acı yazık ruslar askeri tesisleri elektrik santrallerini bombalıyor işgal ediyor bir ülkeyi malesef dünya izliyor sadece.Rusya böyle devam ederse Ukrayna yi tamamen işgal eder.
Ukraine,-1,Bu Yeniçağ'da çok ilginç bir medya  Bir diyor Katil Rusya saldırıyor  Bir diyor Rusya bize buğday satmayacak ekmeğin fiyatı artacak 😂🤣  Ekmegine bak oglim🤣😂
Russia,-1,Günaydın küçük balinalar yine kötü uyandın yeter be rusya sal bizi #BTC
Ukraine,-1,Ben diyorum ki abd ile Rusya zaten anlaştı  Biri vuruyor  Biri silah satıyor  Oh ne güzel memleket
Russia,1,ABD ile Rusya'yı tercih ediyorum çünkü uzaya ilgim var. ABD ile Rusya bu konuda ileri durumda.
Ukraine,-1,Rusya nın Ukrayna ile kalacağını zannetmeyin.Putin in sözlerinden de anlaşıldığı üzere yayılmacılık ve Sscb yi canlandırma gibi hedefleri aşikar.  #SAVASAHAYIR
Russia,-1,"17 milyon 130. 000 km2'lik Rusya 21. Yüzyıla gelen son imparatorluklardan birisidir. Her fırsatta komşuları için büyük bir tehdit ve felaket olduğunu göstermiştir. Ukrayna'ya Rus saldırısının, Rus imparatorluğunun yıkılışını getirmesini dilerim."
Russia,-1,"1- 2022de Rusya'nın Ukrayna'ya gireceği belliydi. TC vatandaşlarını neden ülkeye geri getirmediniz? Putin'in canlı yayını da mı bir ipucu vermedi? 2- Ukrayna'ya İHA-SİHA satarken sözleşmelere plausible deniability için ""Rusya'ya karşı kullanılamaz"" gibi bir ifade koydunuz mu?"
Russia,-1,İşlerimize balta vurmayan Rusya kalmıştı.
Ukraine,1,"Ukrayna, Kurtuluş Savaşı başlattı. Bilelim yerinizi şimdi!"
Ukraine,1,Dün bu saatlerde hayatta olan 57 Ukrayna vatandaşı ne yazık ki Hastalıklı ve Kibirli bir lider Putin tarafından başlatılan en anlamsız savaşı neticesinde hayatını kaybetti Koskoca bir Ülke 24 saattir en ağır silahlar ile vuruluyor Dünya seyrediyor... #StopWar
Russia,-1,"Amerika başkanı BIDEN açıklaması, Millete sesleniyorum, dünya Rusya'yı sorumlu tutacak."
Russia,-1,"Neden Rusya bugün saldırgan olmuş gibi davranıyorsunuz, Suriye’dekiler insan değil miydi ? Suriye’de okullar hastahaneler pazar yerleri bombalanırken görmezden gelip ama orada da teröristler var yalanının arkasına sığınıyordunuz…"
Ukraine,1,#Rusya nın #Kiev deki askeri müdahalesine Avrupa'nın kinamaktan başka yaptırımı var mı?   PKK ve yandaşları bugün #Ukrayna da yaşanılanlar ı görüyor ve inanıyorum ki aynısı başlarına geldiğinde ABD ve Avrupa olmayacak.
Russia,1,"Zelenski, başkalarına güvenip halkını tehlikeye attı. Şimdi o verilen büyük vaatler belli ki ortada yok. Ülkeni savunmak için başkalarına güvenmek zaten bir aptallık. Emperyalizmekul olup, köle olmaya çalışmakta başından bir aptalıktı. #Ukrayna #UkraineRussie Kiev'e #Russia"
Russia,-1,Fillere ebabil kuşlarıni gönderen Allah Rusya'ninda Başina elbet bela göndercek ölen cocukların ahı yerde kalmaz sabredin..
Ukraine,-1,"Türkiye resmi taraf olmamakla birlikte,denge Rusya tarafına kayacaktır diye düşünüyorum.Kazanacaksak Rusya ile kuzey Suriye meselesini masaya yatıralım, alan genişletmek için hamle yapmalıyız.Nato üyeliyle ülke çıkarlarını dengelemek,İsrail'e temasları canlı tutmak önemli."
Russia,-1,"Satış ve işlem yapamazsınız. Doğrudan devre kesici ile başladı.  Satış yazdıysanız iptal etmek mantıklı olabilir.  Çünkü gün içinde gereksiz büyük eksi seviyeden satmış olabiliriz.   Dün Aksa'yı, İş GYO ve Toaso'yu sattım.  Elde THY ve TAV var.  Rusya bana girdi 🙂 Toparlarız 👍"
Ukraine,-1,#Ukrayna   Rusya Dışişleri Bakanı Lavrov:  - Ukrayna'nın askeri altyapısını hedef aldık.  -Diyalog için hep hazırız. Hala uluslararası hukuk ve sorumluluklara dönüş şansı var.
Russia,-1,6 yı 9 yapıp Rusya'yı durdursak ya?
Russia,1,Yarina rusya herseyi bitirir kimse bisey olmamis gibi davranir 🙄🙄🙄
Russia,1,"Bugün sabah iyi bir satranç oyuncusu nasıl olunur örneğini izleyerek öğrendik. Tüm Avrupa doğalgazda %50 Rusya'ya bağlı, gıda , petrol ve madenleri saymıyorum bile. Putin batıyı kıpırdayamayacak hale getirip Ukraynayı topraklarına kattı. Petrol ve doğalgaz fiyat artışı da kaymağı"
Ukraine,1,Yalnızlığım bir ülke olsa Ukrayna olurdu
Russia,-1,Rusya Ukrayna sivil halkına zarar vermez. Çünkü aslında o halk Sovyet halkıdır ve doğal olarak kendi insanı sayilir Rusyanin derdi Ukrayna başındaki oyuna gelen yönetim ge onu oyuna getirenlere gözdağıdır.
Russia,-1,"1.Rusya;ABD ve NATO’nun”Bugün saldıracak,yarın saldıracak”propagandasını mat ederek,amaçlarına ulaştı. Ukrayna ABD ve NATO’ya güvenmenin bedelini ağır ödeyecek. Kırım,Donbass,Güney Osetya gitti gider. NATO’ya üyelik ise artık çok uzun bir süre,belki de hiç gündeme gelemez."
Ukraine,-1,"Suriye, Rusya’dan yardim istediginde Rusya geregini hemen yapti.   Ukrayna, ABD’den yardim istediginde sonuc cok farkli.  Bu yaptirimlar ile Rusya’yi hicbir seyden vazgeciremezsiniz.  Rusya’nin daha gidecek cok yolu var!  ABD bas asagi gidiyor."
Ukraine,1,Ukrayna’da Batı/NATO ve Rusya’nın Yayılmacılığına ve Hegemonya Savaşlarına Hayır   #StopWar #SavasaHayır
Ukraine,1,Yükselen Çin hegemonyası karşısında Amerika NATO müttefiki Ukrayna'yı Rusya'ya verip perde arkasında Rusya ile anlaştı mı? Ukrayna'nın işgali karşısında diğer NATO ülkeleri neden suskun?
Ukraine,-1,Batı ukranyayi savaş alanı yaptı Rusya'yı bu bataklığa sokmaya çalışıyor  Rusya bu bataklığa girerse biter alacağını alıp çıkmazsa
Ukraine,1,"Dünyaya en küçük bir zararı olmayan kendi halinde bir ülke, sırf Rusya’yla değil batıyla ortak bir gelecek inşa etmek istedi diye işgal ediliyor. Batının zengin ve şımarık çocukları da sırf kendilerine yanaştı diye bir ülkenin işgaline endişeliyiz diyip geçiyorlar.🤔"
Russia,-1,Aynı zamanda muhalefet Viktor Orban'ı Rusya'nın kuklası olmak ve gerekli tepkiyi vermemekle suçluyor.
Ukraine,1,Amerika NATO ve Avrupa Ukrayna’yı satmışlarrrr . @cnnturk
Russia,1,"Brent petrolün varil fiyatı 100 Doları geçti bu 2014'ten bu yana gördüğü en yüksek fiyat...! Şimdi Rusya kimi vurdu..! ABD kimi niye tahrik etti..! Suriye'de PYD/PKK'ya yaptığını,Ukrayna üzerinden Rusya'ya yaptı.. Rusya'da Türkiye'nin PYD/PKK'ya yaptığını yaptı...!"
Ukraine,-1,"Rusya Donetsk'te üç kilometre, Lugansk'ta ise bir buçuk kilo ilerleme kaydedildiğini duyurdu."
Ukraine,1,BM ve Nato boş tenekeden başka nedir ki ? Rusya Ukrayna'yı herkese rağmen vuruyor adamlar sadece kınıyoruz  diyor . Adeta dalga geçiyor. Bunlara güvenilmeyeceğini tarih bir kere daha gösterdi...  #Ukraina
Ukraine,1,Bu amk dünyasında doğa doğa Rusya'nın komşusu olan bir ülkede doğmak nasıl bir şanssızlıktır bu şanssızlığın bedelini bütün komşu ülkelerindeki vatandaşlar elbet ödüyor şimdi de sıra YİNE Ukrayna'ya geldi... Allah kahretsin böyle ülkeyi de böyle diktatörü de
Ukraine,1,Gece geldi ve sıcak evlerimizde güvenle yataklarımızda uzanıyoruz.allah Ukrayna’da yaşayan herkese bu ortamı bir an önce nasip etsin🙏
Russia,-1,"Nato nun 70 yildir sürdürdüğü yayilmaci politikanin eseri bu. Ukrayna aklını basina alip, amerika ve Avrupa'dan hayır gelmeyeceğini bilmeliydi. Rusya dost degil elbette. Ama sınırlarında amerika istemiyor adamlar Haklilar !"
Ukraine,-1,Ukrayna yönetimi şunu yapmalıydı. UKRAYNA Asya'da Rusya bölgesindeyiz. ABD'nin ingiltere'nin Avrupa'nın çıkarları bizi ilgilendirmez. Ukrayna'nın ve Ukrayna milletinin çıkarlarını düşünmesi gerekir demeliydi.
Ukraine,1,📌Rus sabotajcıları Kiev’e girdi. Kiev halkından dikkatli olmalarını ve sokağa çıkma yasağına uymalarını rica ediyorum.”   #Ukrayna Devlet Başkanı Zelenskiy
Ukraine,1,"rusya, tıpkı Suriye'deki gibi ukraynada da hastaneleri vuruyormuş."
Russia,1,"ukrayna batıdan yardım ümidini tamamiyle keserse rusya ile baştan kaybedeceği belli olan şiddetli bir savaş durumunu sürdürmez,diplomatik yolla çözüm arar, kartlar yeniden karılır. yani ukraynada rusyanın dediği olur.bu durum şiddetli bir savaştan daha olumludur."
Russia,1,Stratejik siyasetçi Putin ; Azerbaycan'ın Karabağ'ı geri almasına ses çıkarmadı. İstese Ermenistan tarafında yer alır Azerbaycan'a müsade etmezdi. Kimsede sesini çıkaramazdı. Şimdi Ukrayna savaşında Azerbeycan Rusya tarafında.. ++
Ukraine,1,"Ya 2 ay önce Ukrayna’dayken soğuk savas dönemi siğinma adina insa edilmis, dünyanin en derin olan Arsenalna metrosunu kullandiğimda gözüme o savas zamanini getirmeye calisiyordum, malesef simdi orada insanlar savasin tekrar canlisini yasiyor.. Cok uzuluyorum savas mavas hayir ya"
Ukraine,1,"#Ukrayna #Kiev bu gece düşmeyecek. Halk, askerî direnişe ortak oluyor. Bir grup Çeçen çete ise işgalci Rus askerleri ile ortak hareket edip #Kiev'e girmeye başladılar.."
Russia,-1,Rusya *** çocuğusun komple amk cenabetleri  #Ukrayna
Ukraine,-1,"ABD okyanuslar ötesinden gelip Irak'ı işgal edebilir ve petrollerine el koyabilir. Ama Rusya dibindeki ve kendisine bağlanmak isteyen bölgenin bağımsızlığını tanıyamaz.   Ne güzel hikâye. Ülkemizde ABD mandacıları hiç bitmiyor, hiç bitmeyecek."
Ukraine,1,"#Ukraina Herzaman olan masumlara oluyor. Rusya iğrenc bir ülkesin hiç bir zaman barış yanlısı olmadın. Suriye de gördük, Ukrayna da başladın şimdi. Tarihin zulümlerle dolu😡😡"
Ukraine,-1,"Allah Kimseyi Türk #SİHA’sı düştü diye sevinecek kadar kansız, “konvansiyonel” bir savaşta basit bir muharebe aracını Avanger’s Filmindeki gibi etkili sanacak kadar cahil eylemesin. #Rusya teknolojik ve tecrübe açısından dünyanın en güçlü ordularından biri. Ayı ile Dans edilmez!"
Ukraine,1,Bu hikayede yakilan Ukrayna oldu. Avrupaya güvenilmeyecegini ögrenmis oldular. 1 gunde ülke dustu.#Ukrainian
Russia,-1,Ukrayna da teslim alınan Rus askerlerin den Ukrayna'nın Rusya ya teslim olacağı  mücadele etmeyeceği  bunu bir gezinti gibi olacağı bilgisi ile Ukrayna'ya hareket etikleri  anlaşıldı
Ukraine,1,maalesef Ukrayna feda edildi..
Russia,-1,Rusya'nın Ukrayna'ya saldırmasının ardından ekonomi gündemi 👇 ⬆️ Gaz fiyatı arttı  ⬇️Borsalar çöktü  ⬇️ Rus şirketler değer kaybetti  ⬇️Kripto paralar sert düştü  ⬆️ Buğday fiyatları zirveyi gördü ⬇️ Rus ekonomisi alarm verdi  ❗️Turizmden gıdaya tüm sektörlerde tedirginlik hakim
Russia,-1,"Rusya dostumuz değildir. ABD de dostumuz değildir. Binaenaleyh devletler birbirinin ya da kendi halklarının dostu da değildir. Devlet, hakim sınıfın çıkarlarını koruyan organizasyondur. Hal böyleyken, kapitalizmle kaplı dünyada dost(!) bekleyip burnunu boka sokmak budalalıktır."
Russia,-1,"Demokrasinin güçlü olan ülkelerde iktidar süresi ortalama 10 yıl gibidir. Rusya başkanı Putin 22 yıldır iktidarda. Putin bu kadar uzun bir iktidar süresinden sonra tamamen güç zehirlenmesi yaşayarak, kibiri ve yüksek egosu ile hem kendi ülkesini hem dünyayı ateşe attı…#Putin"
Russia,-1,Putin ve çetesi savaşa karşı Rusya da sokağa inenleri tehdit ediyor.  #SavaşaHayır
Ukraine,1,Kk yi dinledim kendimi ukraynada hissettim lan savaş Ukrayna Rusya arasında 😂😂
Russia,1,"Afganistan'ı Rusya mı işgal etti? Irak'ı Rusya mı işgal etti, yağmaladı Suriye'yi, Libya'yı Rusya mı işgal etti yağmaladı?  ""Etkisizleştirilmesi"" gereken güç, ABD ve NATO işgalciliği ve yağmacılığıdır!  Rusya 'da şimdi aynı tehdit altında olduğu için, bu saldırganlığı direniyor!"
Ukraine,-1,Rusya’dan gaz almaya devam etmeliyiz . 🇹🇷👍
Ukraine,-1,"ulan ne amerikan sevici varmis buralarda 40 yildir pkk yi o serrefsizler bize bela etmedimi yok rusya suymus buymus minks antlasmasini ihlal eden ukrayna alin okuyun ne yaziyor orada,sonra bok atin rusyaya."
Russia,-1,"St. Petersburg'da protestolar başladı. Rusya'daki ilk ""savaşa hayır"" protestosu."
Ukraine,-1,"Türkiye de İngiltere gibi Rus vatandaşların varlıklarinı dondurmaz,öyle bir hataya düşmez umarım.Fırsatdan istifade deyip aman!  #DolarTL #dolar #usdtry #ALTIN #GBP #EURTRY #Rusya #Ukrayna"
Russia,1,"Rusya çok ağır oynadı, sabahki konuşmasını biri çevirmişti, okudum, okumadıysanız okuyun. bildiğin herkese diklendi açık açık."
Russia,1,"RUSYA UKRAYNA yı vurdu deniliyor oysa bu savaşın sorumluları AMERİKA AVRUPA BİRLİĞİ NATO nun genişleme plânı bu savaşın başlamasına sebep olmuştur,Amerikan askerlerinin Yunanistan,Romanya,Polonya ya yerleşmeleri elbette RUSYA nın da ülkesini savunmak için her şeyi göze alacaktır"
Ukraine,-1,Rusya'nın Rostov bölgesinin sınıra yakın yerlerinde 30'dan fazla okul güvenlik gerekçesi ile kapatıldı.
Russia,1,"#Rusya yalnız rusya iyi istihbarat yapmış, çok sağlam yerleri bombalıyorlar.. siber saldırı nükleer stantrallere saldırı karadan havadan denizden tam bir profesyonelce saldırıyorlar. Düşman olmak için iki kere düşünmek lazım.."
Russia,-1,"hangi savaşın kazananı oldu ki? güç gösterisi hastalığına yakalanmış ve aşağılık kompleksine sahip bir Rusya, bu yetmezmiş gibi liderleri de kirli işlerin eski adami putin.  ukraynalı mülteci güzellemesi yapmadan önce biraz empati kurun.  #Ukraina"
Russia,-1,"10 bin kilometreden gel Avrupa’nın, Ortadoğu’nun her yerine silah yığ, Rus ayısının damarına bas, o da bahane hazır diye #Ukraina’ya saldırsın. Masum insanlara yazık! Ha #Abd, ha #Rusya ve dahi #Avrupa hepsi kan emici, hepsi de insanlıktan uzak. #PrayingForUkraine"
Russia,1,Ukrayna kendini Rusya sanıyor!
Russia,-1,Dehşetle görüyorum ki Rusya bizim sınırlarımızdan içeri girmeye başlasa onun için mazeretler ileri sürecek taraftarlar hazır durumda.
Russia,-1,Eee ne zaman Rusya'nın ban haberi gelecek? @EBU_HQ
Russia,-1,"Rus hükümetinin Ukrayna'yı işgal etmesi üzerine St. Petersburg'da protesto mitingi için toplanan Rusya vatandaşlarına tebrikler.  Savaş; sakat çocuklar, katledilmiş insanlar, tecavüzler, katliamlar, sefalet, yoksulluk demek. İnsanlar hiçbir şeyden ders çıkarmıyor Tanrı'm."
Ukraine,-1,📍🇮🇩🇷🇺   Rusya'ya herhangi bir yaptırım uygulamayacağız.   -T. Faizasyah | Endonezya Dışişleri Sözcüsü
Ukraine,1,"Birleşmiş Milletler (BM), Rusya'nın saldırısı altındaki Ukrayna vatandaşları için 20 milyon dolar acil yardım yapılacağını duyurdu."
Ukraine,1,"Savaşın dünyadaki en kötü şey olduğunu, lider diye ortada gezen 69 milletten politikacının bir o yana bir bu yana kıvırtmaktan başka bir şeye yaramadığını unutmamak lazım. Dünya Ukrayna için bir şey yapamıyorsa yazıklar olsun insanlığa 😔😔😔"
Ukraine,1,"Hepsi önceden planlanmış! Rusya vuracak! Dünya seyredecek! Ne yaparız diye düşünecekler.. Bakın, Boris Johnson az önce ne söyledi; ""İngiltere, Ukrayna liderliğine sığınma hakkı vermeye hazır.""Ah sizler! Bunca insanın öldürülmesine nasıl da göz yumabiliyorsunuz? İnsan değilsiniz.."
Russia,1,rusya çok korkunç çok kudretli bir devlet tüm ukrayna defansı çökmüş gözlerime inanamıyorum
Ukraine,1,Çökecek Rusya  Ukranya halkının Allah yardımcısı olsun . Kaçan kaçacak kaçamayan can  verecek .Rusya Ukranya’ya yardım gelmezse top yekün işgal yapacak çünkü  Putin çıldırmış olmalı.. #SAVASAHAYIR #savas #Ukranya #Rusya #Nato #BM
Russia,-1,"BM Güvenlik Konseyi, Ukrayna'nın çağrısının ardından acil toplandı. Ukrayna'nın işgali ile ilgili toplanan BM Güvenlik Konseyi'nin başkanlığını Rusya yapıyor.Oturumdan sonra çıkması istenen karar ise Rusya tarafından veto edildi.  #Ukrayna #DünyaBeştenBüyüktür  #SavasaHayır"
Ukraine,1,"Tüm dünya ülkelerinin Rusya'yı tercrit edip, dersini vermesi şart. Yoksa, Ukrayna bizim eski toprağımızdır diyerek bugün Ukrayna'yı işgale kalkışan şeytan Rusya, yarın canının istediği her ülkeye saldırmaya kalkışır. Şeytan çin de, Hong Kong, Taivan için kendisine pay çıkarır."
Ukraine,1,"Ben merak ediyorum. 1979 dan beri sevdiğim ve şartsız desteklediğim İran,Rusya'nın saldırısı hakkında 1 açıklama yapıp safını belli ettimi? Tüm kalbimizle;Ukrayna'nın,Ukrayna halkının yanındayız. #KahrolsunRusya #KahrolsunPutin #DownWithİmperialistRussia #WiveUkraine🇺🇦🇺🇦🇺🇦"
Russia,-1,#StopWar *** çocuğusun Rusya.
Russia,-1,#Ukrayna twitlerin arasında en acı olanlar amerikayı şeytanlaştırırken rusya'yı yaptıklarından dolayı yücellten yerli rusları görmek oldu.
Ukraine,-1,"Kimse yırtınmasın savaş savaş diye ..Rusya dünya doğal kaynaklarının büyük kısmını sahip, Çin ise dünya üretim gücünü çoğunluğuna sahip.Böyle olunca da dünyanın süper ikilisi oluveriyorlar …bay bay birleşik krallık, bay bay Amerika bay bay yahudiler.."
Ukraine,-1,Almanlar ; pis pis bakıyor”Rusya haklı”dediğim için … (saatlerdir deli etmişim Almanları) Stalinim hakkında yaptıkları iftira dolu belgesellerinin intikamını alıyorum…
Russia,-1,"Rusya Ukraynayı işgale başladı. 1939 da Hirler de polonya'yı işgale başlayınca ikinci dünya savaşı çıktı. Putin Hitlere mi özendi? Putin, Hitlerin sonunun nasıl bittiğini bilmiyor mu yoksa?"
