tweetId,target,stance,rawContent
1496974544745213961,Russia,Against,"“KGB mensubu ve ordu destekli Vladimir Putin’in geçici gelişi, başkanlık seçimlerinde Putin, Lebed, Primakov veya Luzhkov’un devlet başkanı seçilmesi Rusya’nın emperyalist ve zulüm politikasını değiştirmeyecektir.” 11 Ocak 2000 Salı"
1496974685690601475,Russia,Against,Rusya ve dahi diğer zalimler diri bir iman ve teslimiyet karşısında pes edeceklerdir.
1496974762156777472,Russia,Against,"AB : Hala karar veremiyor ; Rusya'yı ödeme sisteminden (swift ) çıkaramıyor ! Bu AB 'den de  bir halt olmayacak ,dini-imanı para . İngiltere bile , ABD'de gibi agır yaptırımlar koydu , TEK BAŞINA hem de ."
1496974771103350788,Russia,Against,"Annelerin,göz yaşlarında boğulacaksın.katil Rusya savaşa hayır"
1496974828561219586,Russia,Against,"AB yaptırımlarla Rusya'nın finans, enerji ve ulaştırma sektörlerini vuracak. Avrupa Konseyi'nin açıklamasına göre, ihracata kısıtlamalar getirilecek ve daha fazla Rus kara listeye alınacak. Yaptırımların neye, kimlere ve nasıl uygulanacağına ilişkin ayrıntılar henüz açıklanmadı."
1496975037207056390,Russia,Against,Rusya ve Çin dünyanın vampiridir Kanseridir #Ukrayna #Russian  #Tayvan #China
1496975056882262019,Russia,Against,"Türkiye, Rusya’yı karşısına alabilecek cesareti bulabiliyordu madem, kaç yıldır sınırları içinde yaşayan en büyük 2. azınlığı neden duymuyor?  158 yıl önce Rus Çarlığı’nın daha ağırını yaşattığı bir gerçek. Çerkesler’in “TBMM, soykırımı tanısın” sözüne niye sağırlar?"
1496975071742767116,Russia,Against,Bedelinin ne olacağını bildiği halde Putin yönetimine karşı sokaklara çıkan Rusya'nın şerefli insanları da saygı ile anılmayı hak ediyor.
1496975105037111304,Russia,Against,@temmuz1919 Putin sıkışırsa Kremi meydanında  kendi halkına bombalı  saldırı  düzenler suçu Ukrayna ya atar.Daha önce Çeçenistan ı terörist devler ilan edebilmek için kendi halkına bunu yapmıştı Putin Rusya si
1496975105045450760,Russia,Against,"#Ukrainian ABD ve AB asla unutmazlar, Putin bu ikiliyi yendiğini düşünüyor. ABD ve AB kazanıyorsun hissini her zaman verir. ama aslında kazanan onlardır. Putin 1200 yıllık Rus devletini bitiren  lider olarak anılacak yakın gelecekte Rusya iç savaşı başlar. Rusyayı 40 a bölecekler"
1496975201086717958,Russia,Against,"İlham Aliyev, ""Rusya'yı yaptırımlarla yenemezsiniz."" demiş. Aliyev ailesini iyi biliriz, Heydar Aliyev'den beri...  Gardaş dediğimiz Azerbaycan'dır, Azerbaycan Türkleridir. Sevmediğimiz tek Azerbaycanlı da bu adamdır..."
1496975377041920004,Russia,Against,"Yorumlarda gördüğüm kadarıyla NATO'nun gücü çok fazla küçümseniyor. Sorun şu ki, ABD gerçekten Rusya'nın fişini çekmek istiyor mu? Bunun cevabı evet istiyor ise batının şu anda izlediği politika tutarlı ve oldukça iyi ilerliyor gibi. Hafife alınamayacak yaptırımlarla"
1496975454250622984,Russia,Against,"Rusya bu savaştan zayıflayarak hatta perişan olarak çıkarsa bizim için çok iyi olur. Özellikle Suriye'deki varlığının son bulması hiçbir şeyin eskisi gibi olmamasını sağlar. Esed biter, Pyd-pkk biter, bölge yeniden şekillenir. Güçlü Rusya bize tıpkı Amerika kadar büyük tehdittir."
1496975537708937227,Russia,Against,"30 sene önce savaştıkları Rusya'nın yanında, Ukrayna'ya karşı savaşa katılan Çeçen milisler. 30 sene önce zulme uğrayan tarafken, aynı zulmü yapmak üzere bir delinin lafıyla savaşa gidiyorlar. Önce insan olmak gerek, din sonra..."
1496975612954611712,Russia,Against,"Lenin, Dostoyevski, Çehov, Tolstoy, Gorki,  Gogol, Çaykovski, Puşkin,  Rahmaninov, Tarkovski  gibi edebiyat, sinema, sanat, siyaset, bilim ve felsefeye katkıda bulunan insanlar yetiştiren Rusya'nın bir deli sayesinde işgalci, emperyalist bir ülke olarak anılması ne feci?#Ukrayna"
1496975615659896845,Russia,Against,Rusya yapma şu kahpeliği... #Ukrainian
1496975670878035970,Russia,Against,"1864 yılında atalarımızı soykırımdan geçiren Ruslar, 21.yy’da kardeşi Ukrayna’ya saldırıyor. Rus her zaman tehdittir."
1496975685281361924,Russia,Against,İdeolojik veya insani olarak ABD kime karşıyasa onu desteklemek insani Bi durum dur. Çünkü örnekler çok en basit ırak Libya vira rusya✌️
1496975700624134146,Russia,Against,Rusya'da savas karşıtı 1700 onurlu insan tutuklanmış..👏👏👏
1496975714389794823,Russia,Against,"Yorumlarda ingiltere ile dalga geçmişler. İngiltere ile. dalga. geçilmiş. Adamlar SWIFT’den Rusya’yı bir çıkarsa Rusya açlıktan ağaç kemirir ne anlatıyorsunuz siz? İngiltere bu hoş, dünyanın en güçlü ekonomisine sahip ülkelerden biri. Rusya’yı tehdit etmesi gayet normal."
1496975759814103058,Russia,Against,"Rusya’ya karşı uygulanacak olan yaptırımlar etkili hale geldiğinde 1991 de yaşanan mali kriz Rus ekonomisini alt üst ederse sonuçları Putin’e yazılır. Böylece de Rusya ekonomik dar boğaza girer, halk büyük bedel öder."
1496975807645986817,Russia,Against,Ukrayna’ya en büyük desteği İngiltere veriyor Rusya’dan intikam alırcasına ekonomik yaptırımlarla.
1496975898951749634,Russia,Against,Ukrayna savaşı  ABD VE Rusya'nın kapalı kapılar ardındaki alçaklığının eseri.
1496975969546117122,Russia,Against,Düne kadar rusya güzellemesi yapanlar vardı..  Bu katil rusya Osmanlının olduğu gibi bugün de Türkiye nin başına bela olacak.  Abd ve nato göz göre göre ukraynayı yem etti. Sırada ki hedef TÜRKİYE yi harcamak.  #Ukrayna #Montroe #StopWar #BizimSavasımızDegil
1496975984595283971,Russia,Against,Bende Rusya’ya karşı yaptırımımı açıklıyorum…Eurolig de CSK Moskova basketbol takımına verdiğim taraftar desteğimi çekiyorum…! Artık Rusya düşünsün..!
1496976016576757763,Russia,Against,Bu rusya hic mi strateji yapamamış aq havadan vurdular falan filan şimdi karada ukrayna ellerine veriyo
1496976034511605762,Russia,Against,Rusya sen buna dahil değilsin
1496976169077551117,Russia,Against,"Putin çekilmez veya Donetsk ve Luhansk'la yetinmezse Ukrayna, Avrupa'daki Afganistan'a dönüşebilir. ABD ve diğer ülkeler silahlandırır, Rusya'yı uzun süre meşgul eder."
1496976232038412288,Russia,Against,@Dogu_Perincek i TV çıkartmayın çünkü o da katil Rusya'yı destekliyor @FOXhaber  @Haberturk  @CNN  @AydinlikGazete
1496977407382806530,Russia,Against,Ukrayna  İşgalci Rus ordusunun yeni ve büyük bir hava saldırısı başlatması bekleniyor
1496978387608477698,Russia,Against,Putin muharebeyi kazanabilir fakat savaşı kaybetmiştir ilerleyen dönemlerde göreceğiz #Ukraina #Ukrayna #Putin  #NATO
1496978664126357511,Russia,Against,PKK'ya 2.500 tır silah gönderen Amerika  Ukrayna için dua etmekle meşgul... Ukrayna'yı Rus ayısının önüne attılar
1496978992196636672,Russia,Against,Amerika putinin kredi kartını  iptal etti..#Ukrayna
1496980928656257027,Russia,Against,"Putin babam 3 gün çok açık bir şekilde kendi sömürgesini uyardı canlı canlı izledik amcık ukrayna başkanı racon kesiyor babaya, bu durum kimse kusura bakmasın ama ukrayna başkanına yazar"
1496981108512018432,Russia,Against,Ne kadar kötüsün Putin bu yaşattıklarını yaşamadan ölme #Ukrayna
1496981232466669569,Russia,Against,İnsanların öldügü hic bir dava haklı deyildir.        #Ukraine #Ukrayna  #BizimSavaşımızDeğil #RussiaUkraineConflict #RussiaUkraine
1496981355430916098,Russia,Against,#Ukrayna Tarih seni affetmeyecek putin!!!
1496981653075361793,Russia,Against,"Şuan Rusya safına katılmak üzere savaşa giden Çeçenler, Kadirov'un çetesindendir. Peki Kadirov kimdir? Kocaeli'de açılan,Cevher Dudayev adı verilen parktan ötürü “Biz de Çeçenistan'a Öcalan heykeli dikeriz“ diyen asimile olmuş Putin sevdalısı bir liderdir. #ReisDünyayıGüncelliyor"
1496981801394397189,Russia,Against,İnsanlıktan bahsedenler in hepsi insanlık suçu işlemiş kişiler ayı yavrusunu ısırmaya başladı bilirsiniz ayı kızdımı etrafına da zarar verir Ukrayna başlangıç bu Rusya devamını getirir
1496981810672193541,Russia,Against,"Ne yaparsan yap İstediğin kadar Medeniyet dersi ver faydasız ,aynı ""pit bul"" Ķöpekleri gibiler! ""ABD -RUSYA ""tut birini  Vur öbürüne!"
1496981810848407554,Russia,Against,Votka dökerek Rusya'yı protesto eden bir mal çıkmadı mı daha.
1496981909301309443,Russia,Against,Rusya Finlandiya'yı da tehdit etmiş. Mahallenin kabadayısını oynayan adama yaranmak sizce delikanlılıksa başka sorum yok...
1496981970299019269,Russia,Against,"Savaş çıkartıp masum insanların ölmesine sebep olan işgalci diktatörlük Rusya'ya da; savaşın çıkmasında çok büyük suçu olan emperyalist ABD, AB ve NATO'ya da; Ukrayna ve dünyada aşırı sağcıların güçlenmesine sebep olan, başta ABD olmak üzere, bütün odaklara da lanet olsun"
1496982008270102531,Russia,Against,Demokrasinin beşiği Kremlin’de nasıl bunlar olabilir beklentisi var sanıyorum  Bunlar komik Bu şekilde yıkılan tek bir hükümet olmadığı gibi Rusya da demokrasiye bel bağlayanlar aptal olmalı
1496982272230268930,Russia,Against,"İngiltere Başbakanı Boris Jonhson:  ""Büyük Britanya, Rusya'yı dünya ekonomisinden silecek.""  Bunun üsten Biden'in açıklamalarını da katın."
1496982320699650053,Russia,Against,Savaşı çıkaranlar da bir gün ölecek hemde milyonlarca çocuğun ahıyla cayır cayır 🔥 #Ukrayna #Ukrainian #Russia  #SAVASAHAYIR  #StopWar
1496982396973027344,Russia,Against,Rusya'nın global tehdit oluşturan bir devlet olduğu net şekilde anlaşıldı. Aynı Almanya ve Japonya gibi silahsızlandırılmalıdır.
1496982468838281218,Russia,Against,Hükümet düşer. Odessa ve Kherson da alınır. Rusya Ukrayna’nın Karadeniz ile bağını keser ve kendine tam itaat eden yeni bir hükümet ile yoluna devam eder.  Sene 2022.
1496982512664715264,Russia,Against,"Rusya saldırmıyor, Putin saldırıyor. Bu farkı gözetmeksizin atılan haber başlıkları sinir bozucu"
1496982520302350347,Russia,Against,Avrupa’da savaş karşıtı gösteri olmazken Rusya’da insanların şahsi risk alıp “Savaşa Hayır” demeleri takdire şayan.
1496982574954078213,Russia,Against,Rus kuvvetleri bu gece Sumy Oblastı'nda pusuya düşürüldü.#WWIII #Ukrainian #Putin #Ukrayna #NATO
1496982610710573063,Russia,Against,Rus kulupleri bu sene icin büyük ihtimal Euroleague'den çıkartılacak.  Rusya F1 takviminden de çıkartılır.
1496982646215303169,Russia,Against,"İspanyol kulübü ""Barcelona"",""Zenith"" ile basketbol Euroleague   şampiyonası maçı için Rusya'ya uçmayı reddetti. Karşılaşma 25 Şubat'ta St. Petersburg'da yapılacaktı.  Moskova saatiyle 20:00'de başlayacaktı. #Barcelona #Ukrayna #TuerkiyeYuekseliste"
1496982745234427917,Russia,Against,"İlham Aliyev, böylesine kritik bir dönemde, adeta Türkiye'ye nanik yaparcasına neden Rusya'yla ittifak antlaşması yaptı? Bu araştırılsa kim bilir altından neler çıkar."
1496982759100891136,Russia,Against,Koskoca dünya Bir Putin’le baş edemiyor #Ukrayna  #Ukrainian #Rusya
1496982867028713476,Russia,Against,Buna boyle denmez rusya bu oyuna düştü denir.
1496983025199902742,Russia,Against,#Ukrayna nükleer silahlarını Rusya’ya ülke bütünlüğünü bozmaması şartı ile teslim etmişti.  Atalar demiş Ya Ayıdan post Rus’tan dost olmaz diye #RusyaUkraynaSavaşı
1496983140040126465,Russia,Against,"Türkiye'nin Rusya'ya nükleer santral yaptırması, kendi sınırları içine kurdurduğu saatli bombadan başka bir şey değil"
1496983140333723653,Russia,Against,8️⃣ Son başlığım ise yeraltı kaynakları. Özellikle altın rezervlerinin yaygın ve bol çıkarıldığı Ukrayna toprakları Putin’in vahşi bir avcı olması için iyi bir sebepti ve amacına da 24 saat geçmeden ulaşmış görünüyor.
1496983159820492800,Russia,Against,Rusya'yı sadece İngiltere kınadı.
1496983189079924742,Russia,Against,"Bu güruhlar giderek artmalı, hatta dünyanın her yerinde bu eylemler olmalı, savaşı başlatan ülkenin halkının yapması çok daha kıymetli… belki de bu savaşı en az zararla bitirecek rusya halkıdır! Güçlerinin farkındalığı giderek artar umarım…"
1496983209850064899,Russia,Against,SAVAŞA HAYIR DİYORUM  RUSYA DEVLET BAŞKANINA SESLENİYORUM @Vladimir Putin SAVAŞA HAYIR HAYIR..
1496983372769509377,Russia,Against,Ulan Ukrayna yı ikiye bölünce eline ne geçecek ?  böldüklerin yetmedi mi puşt
1496983484333977600,Russia,Against,"İnsanlar korkuyor, Kiev’de bomba sesleri sabahtan beri şehirde yankılanıyor, 3. Sirenle beraber insanlar metro istasyonlarını sığına olarak kullanıyolar haberleri okumaktan takip etmekten uyuyamaz oldum. Rusya sivil halka saldırıyor inaanlık suçu işliyor #Ukraine"
1496983900928843779,Russia,Against,"İngiltere Başbakanı Boris Johnson, Putin'in Ukrayna'daki saldırganlığını Miloseviç'in 1998/99'daki Kosova'dakine benzetti. Johnson, ""Putin'in yaptığı, Slobodan Miloseviç'in Kosova'da yaptığının aynısı,  +"
1496983942523727878,Russia,Against,Az önce Twitter’da Rusya’nın Ukrayna’ya saat 03.00 de tekrar  saldırıracağını okuduktan sonra sıcak yatağımda yatamıyorum uykularım kaçıyor..Allah yardımcıları olsun..
1496984329599131650,Russia,Against,Rusya’nın tek hayali sıcak denizler Yukarıdan yavaşça ve sinsice önüne çıkan tüm ülkelere saldırarak gelmesinin sebebi bu bence #Ukrayna
1496984388688822273,Russia,Against,Artık Putin rejiminin yıkılmasını ve Rusya'nın kontrol altına alınmasını izleyeceğiz ki bu da bir süreç meselesidir.
1496984402550824963,Russia,Against,Rusya yeni bir soykırım yapıyor!
1496984447262113792,Russia,Against,Kadın erkek milyonlar vatanı için ölümü göze almışsa Rusya hezimete er geç uğrayacaktır... Ukraynalı kahraman kadınlar için aptalca espiri yapan içimizdeki insanlığın yüz karalarınında hevesleri kursağında kalacak! #Ukrainian
1496984528514125827,Russia,Against,"İnsanlığa karşı devasa bir suç işlenirken hâlâ putini savunanlar var...Suçlu olan ne batı, ne Ukrayna ne de Rus Halkı, ortada tek bir suçlu var! Kör mü oldu gözünüz, PES!"
1496984944744226820,Russia,Against,Ac gözlü Rusya mi yoksa abd ve AB mi kesinlikle kapitalizm
1496984956966514690,Russia,Against,"insanların ülkesi ve bizim ortağımız düşüyor, bizimkiler birilerini uşaklıkla suçlama peşinde. yav rusya ya laf saysanıza oğlum aloooo yanı başınızda komşunuz düşüyor"
1496984989220712452,Russia,Against,"#Ukrainian Stalin yüzünden  1932-1933 yıllarında,  8 milyon insan Ukrayna da açlıktan  vefat etti. Rusya yeterince zulm etti. Ukrayna dan ve Turki devletlerden Rusya elini çekmek zorunda bırakılmalı."
1496985005322559495,Russia,Against,#Aliyev Bu sözleşmede anlaşılan kardeşliğin satışı olsa gerek yazıklar olsun  Rusya'nın köpeği olmuşsunuz yazıklar olsun 😐
1496985015179255814,Russia,Against,"Rusya yüzyıllar geçse de tarihi emellerinden asla vazgeçmiyor. Tabiki savaşa hayır, şu an Rusya’nın yaptığı zulümdür onda hemfikiriz. Fakat O böyle emelleri için çalışırken biz ne yapıyoruz. Hâlâ domates,biber patlıcan…  #Ukrainian"
1496985104228532226,Russia,Against,Ukrayna başbakanı işgalci Rus güçlerinin Kiev'e girdiğini açıkladı.  #Ukrainian
1496985146175668224,Russia,Against,"Ukrayna Lideri Zelensky ;  Bugün 27 Avrupalı ​​lidere Ukrayna'nın NATO'ya katılıp katılmayacağını sordum, direkt sordum. Herkes korkuyor. Cevap vermiyorlar.   ""Ama biz hiçbir şeyden korkmuyoruz. Rusya'dan korkmuyoruz"""
1496985389466361863,Russia,Against,Rusya geri kafalı bir toplum olduğunu tüm dünyaya göstermiş oldu. Savaşın hiç kimseye huzur vermeyeceğini anlamak rusya gibi algısı küçük toplumun anlamasının mümkünatı yoktur. Putin gibi küçük bir devlet başkanının da hiçbir adamlığı yoktur..! #BizimSavaşımızDeğil
1496985690432847874,Russia,Against,Çok acı beee çok acı  bir ülke tüm vatandaşların gözü önünde  dünyanın gözü önünde yine talan ediliyor.Rusya bunu hep yapıyor   ve kan ile beslenen diktatör  liderlere karşı bilim esaslı bir toplum  olusturamazsak hiç bir şeyi değiştirmeyecegiz.
1496985770799869952,Russia,Against,İnsan kahroluyor bu manzara karşısında.Koskoca topraklara sığamadı Rusya.Hâlâ da toprak da toprak diyor.Yazıklar olsun bu dramı yaşatanlara.
1496986356341477377,Russia,Against,"Masum solcu kararlılıkla alınmadı. Ukrayna'nın yaptığı ""yanlışlar"" Putin'i ve savaşı aklamaya yetmez"
1496986779974578180,Russia,Against,"ŞU CUMA GÜNÜNDE ALLAH'IMDAN TEK DUAM UKRAYNA'DAKİ İŞGALCİ ÜLKENİN UÇAK VE ASKERLERİNE, ALLAH'IN HİKMETİ VE MUCİZESİ İLE  EBABİL KUŞLARININ 🔥 Lİ TAŞLAR İLE ÖLDÜRÜRMESİDİR 🤲 #Ukrainian"
1496986879681392647,Russia,Against,"#Ukrayna  2. Dünya Savaşından sonra Alman Dışişleri yetkilisine sormuşlar, savaştan çıkardığınız en önemli ders nedir ?  Cevaben, İsa Mesih bile olsa bütün yetkileri bir tek kişiye verilmemesi gerektiğini öğrendik, demiş. Hitler, Mussolini, Stalin, Saddam, Kim İl Soung ve Putin"
1496987334893776898,Russia,Against,#Ukrayna 'ya yapılan açıkça uluslararası hukukta kuvvet kullanma yasağı ihlalidir. NATO tam müdahalesi gecikmesi onarılmaz hasarlara ve NATO'ya olan güvenin sarsılmasına sebep olacaktır.  Savaş de facto olmaktan çıkıp de jure olduğunda ancak Türkiye söz konusu olabilir.  #nowar
1496987559985045510,Russia,Against,Çocukların öldüğü hiç bir dava haklı değildir. #Ukrayna #StopWar #PutinStop
1496987742131081223,Russia,Against,Benim için Rus Ukrayna savasi bitmiştir.ukrayna ruslara yem edilmiştir.hukumet düşecektir Avrupa ve ABD bakacaktir.uzun vadeli ruslara ekonomik yaptırım olabilir ama Gunun kazanani gösterdiği iradeyle ile yanliz bırakılan Ukrayna değil ruslardir.
1496989668965249025,Russia,Against,"Şayet bitirip teslim alamaması demek, gerilla savaşına dönüşmesini ve RF’nin bir süre içinde Ukrayna’dan çekilmek zorunda kalacağına delalettir."
1496990247766224897,Russia,Against,Putin'in istediğini vermezseniz zor. Ukrayna ne kadar dayanır kim yardım edecek. Kınayarak yada tehtidle bu adamı kandirabilir misin?  Adam gitti kendini haklı bulacak bir madde de buldu. NATO üyeleri nasıl karşı çıkacak. Olan çocuklara oluyor yazık günah.
1496990411105222656,Russia,Against,"YALNIZ BIRAKILDIK...ne acı verici bir itiraf...Koskoca dünya İsrail'in,Çin'in,Rusya'nın zulmünü izlemekle yetiniyor...Demek ki hiçbir ülke için çizilen vatan toprağının uluslararası hukukta bir karşılığı yok,güçlü olan ezer mantığı"
1496990417669308421,Russia,Against,"NATO bir saldırı örgütü degil, savunma örgütüdür. Ayrıca katılan ülkelerin hepsi kendi isteği ile bloğa girmiş ülkeler. NATO hiçbir ülkeyi silah zoruyla kendisine üye yapmadı. Sorunun temeli Rusya'nın ortaçağ kafasında takılı kalmış otokratik diktatörü P*tindir."
1496990468638392322,Russia,Against,Bu tweete yapılan alıntılara baktım. Herkes NATO'ya giydirmiş. Sanki Ukrayna'yı işgal edip bombalayan NATO
1496990936420782080,Russia,Against,"''...Lugansk ve Donetsk Halk Cumhuriyetleri'nin Ukrayna faşist iktidarına,Ukrayna faşist taburlarına;dolayısıyla başta ABD ve İngiliz emperyalizmi olmak üzere,emperyalizme ve gericiliğe karşı başlattığı savaşın yanında mısınız,değil misiniz?''"
1496991107737133058,Russia,Against,AB: Rusya karşı en sert şekilde cevap verecekmiş. Ne yapacaksınız ağzına kürekle mi vuracaksınız.  İnsanlar evlerinden daha da acısı hayatlarından oluyor. sade riv riv riv 😡 #SavasaHayır #Ukrayna
1496991136455356418,Russia,Against,"Savaş ""sadece"" sınır hattında gerçekleşmiyor. Rusya Rus kökenlilerin yaşadığı alanları ""güvenceye almaya"" da çalışmıyor. Yaşanan net olarak İŞGALdir. Bahaneler, gerekçeler önemli değil. ABD'nin Irak işgaliyle Rusya'nın Ukrayna işgali arasında fark yoktur."
1496991222577000455,Russia,Against,Rusya ya acil mudahale gerekiyor bu isin sonu son degil
1496991493516677124,Russia,Against,"#Ukrayna'da NATO karşıtı askeri ya da sivil bir inisiyatifin yönetimi ele alması ve Rusya'nın sınırlarına geri döneceği garantisini alarak bu savaşa son vermesi gerekiyor. Zelenski, Batı'ya güvenerek girdiği bu macerayı derhal istifa ederek sonlandırmalı."
1496991648089260032,Russia,Against,"Ukrayna-Rusya savaşına Rusları hiç sevmeme rağmen, hatta nefret etmeme rağmen Rusya'yı haklı buluyorum Zelensky gibi kukla bir lideri asla desteklemem Savaşı kapısına getirmek için elinden gelen herşeyi yaptı Karadeniz'e kıyısı olmayacak Ukrayna ileri de Rusya için tehdit olmaz"
1496991667634716676,Russia,Against,Ukrayna NATO'ya katılmak istiyor ve diyelim ki alındı. Size ne? İsteyen istediği ittifaka katılır.
1496992249183358977,Russia,Against,"Saat 03:00'te Rusya'nın Kiev'e yönelik büyük bir bombardımana başlaması bekleniyormuş. #Putin sen katil, vandal bir şerefsizsin! Elbet bir gün bunların hesabını vereceksin. Bir gün yaptıklarının bedelini ödeyeceksin geçmişte herkes hak ettiğini almıştır.  #UkraineRussia #Montroe"
1496992391772971009,Russia,Against,"#Rusya'nın saldırganlığını #NATO'nun genişleme niyetinin yarattığı tehdite bağlayarak neredeyse meşru göstermeye çalışanlar var. Bunu çürüten iki somut gerçek var: #Ukrayna, #Nato üyeliğine alınmamış. #Putin, yayılmacı tezlerle #SSCB'nin eski devletlerini geri istiyor."
1496992397775208451,Russia,Against,Putin seviciler... Putin'i kelebek gibi göstere göstermeye çalışan zavallılar. Putin'in ne derecede tehlikeli olduğunu hala anlamıyorsunuz. Rusya ve Çin rejimi bu dünyanin en büyük belası iki canavar
1496992972579164173,Russia,Against,Helal olsun rus halkina🙏 insanlık suçunu yapanlara yazıklar olsun 😔 #Ukrayna #SavasaHayır
1496993420765982721,Russia,Against,#Ukrayna nükleer silahlarını Rusya’ya ülke bütünlüğünü bozmaması şartı ile teslim etmişti.  Atalar demiş Ya Ayıdan post Rus’tan dost olmaz diye
1496993488839319561,Russia,Against,Çocukların çığlıkları arasına karışmış hiçbir mücadele haklı olamaz. Rusya’nın barbarlığı durdurulmalı. #StandWithUkraine 🇺🇦
1496993913583943687,Russia,Against,Çoçukların zarar gördüğü hiçbir dava haklı değildir #Ukrayna
1496994334637703169,Russia,Against,dünyanın en büyük sorunu diktatörlükten öteye geçen Tek Adam durumu ..  bknz..Rusya / Putin ...
1496994542855278600,Russia,Against,#Ukrayna için çıkartilan ses zamaninda Suriye için çıkartılsaydi belkide bu savaş olmayacaktı 10 yıl kadar geç kaldınız Putin eski katil yeni değil
1496994727434100738,Russia,Against,Allah belanı versin putin. Uyuyamıyorum. Çünkü insanım. #Ukrayna
1496994740583247873,Russia,Against,"Siyasetçilerin hırsla savaş kararları aldığı günler geride kaldı. İletişim ve bilgi çağında yok öyle yağma!  Putin’nin halkıyla, Ukrayna ve diğer ülke insanlarıyla savaşacak kadar güçlü olduğunu sanmıyorum! #nowar"
1496994779955183618,Russia,Against,"Yeni Zelanda, Rusya'ya karşı ikinci tur yaptırımları uygulamaya koydu. Yeni Zelanda, diğer şeylerin yanı sıra, Rus mallarının kendi topraklarına ihracatını yasaklayacak.#WWIII #Ukrainian #Putin #Ukrayna #Biden"
1496995873552801796,Russia,Against,Çernobil yakınlarındaki Kiev bölgesinde kaydedilen radyasyon seviyelerinde anormal sıçramalar görüldü. 4 saat önce Rus birlikleri ele geçirmişti. #WWIII #Ukrainian #Putin #Ukrayna #Biden
1496996206689595392,Russia,Against,Beyaz Saray Basın Sekreteri Putin'in Ukrayna'dan daha büyük hırsları olduğunu söyledi..  Diğer eski demirblok ülkeleri için çanlar çalıyor..
1496997004366344214,Russia,Against,"Yeni Zelanda, ülke de #Rusya'dan ithal edilen tüm ürünlerin satışını yasaklayacağını açıkladı.  #kiev #Ukraine #Kyiv"
1496997132208906245,Russia,Against,Savaşın sonucu hep ağırdır. Katil putin.#Ukrayna 🇺🇦
1496997403458682885,Russia,Against,Gözünü hirs para bürümüs putin lanet olsun sana bee  #Ukrayna
1496997460530458638,Russia,Against,"Dönemimizin hitleri putin’in, ukrayna ve kiev’e saldırısını lanetliyorum. Bütün dünya’yı bu katili durdurmaya çağırıyorum. 🙏🙏🙏"
1496997495695622145,Russia,Against,Canı yanan her masum insanın ahı üzerine olsun Rusya… Allahım masumları koru #Ukrayna
1496997515513954306,Russia,Against,"Ukrayna konusunda hiç bir fikrin olmayabilir, bitaraf olabilirsin, dalgasını yapabilirsin, ama nasıl Rusya’dan yana olabilirsin aklım hafsalım almıyor."
1496998207389564929,Russia,Against,“RUSYA DEMEK; ÖLÜM ve YIKIM DEMEKTİR.” KHKlılarİçin ÇözümünüzNe
1496998234513883139,Russia,Against,"İsveç, Polonya ve Çek Cumhuriyeti futbol milli takımları, Rusya'da Dünya Kupası elemelerinde oynamayacaklarını söyledi. İsveç, Polonya ve Çek Cumhuriyeti futbol milli takımları, Rusya'da Dünya Kupası elemelerinde oynamayacaklarını söyledi."
1496998363685965829,Russia,Against,Cinayeti işliyorsunuz Rusya !  #BizimSavaşımızDeğil
1496362660316823556,Russia,Favor,"Belkide batının gözü, yıllarca mahkum olacağı Rusya’nın gazı ve petrolünü ele geçirmekte! #Rusya'ya #ABD"
1496364077995675648,Russia,Favor,rusya’nın emperyalist olduğunu ileri sürmek fazlaca ‘fenomenolojik’ bir yaklaşım değil mi ?
1496365330721083395,Russia,Favor,"ABD ve NATO, Rusya’ya diz çöktüremeyecek. #Rusya"
1496366303942262786,Russia,Favor,"Siz adamların arka bahçesi gibi gördüğü ülkelerde adamlara tehdit oluşturacak numaralar çevirin, sonra da elinde nükleer silahı olan adama yaptırım uygulayarak 2. kez tehdit edin. Dünya Rusya'nın üzerine çok fazla gidiyor bana göre. Sonucu gerçekten bir dünya savaşı olabilir."
1496366634948345857,Russia,Favor,"nato; libya'ya saldırıp ışid'i kurabilir, yugoslavya'yı parçalamakla yetinmez, üstüne kosova diye bir garabet yaratabilir, nato kendine sınırı bile olmayan her devlete karışabilir ama rusya yapamaz! bu mu teziniz?"
1496367999518920713,Russia,Favor,Bu savaş tamamen haksızca ve gaddarca. Ama Putin cephesi bunu doğru görüyor. Burda önemli olan Ukraynaya destek vereceğini söyleyen ülkelerin basit birkaç yaptırım dışında birşey yapmamasıdır. Bunlar Putin i durdurmaz. Nato artık iflas etmiştir. #Rusya
1496368016975712257,Russia,Favor,Natoyu askıya almak yetmez güç dengesi için Rusya ve Çini de arkamıza almak zorundayız.
1496368354466140161,Russia,Favor,Rusya'ya sökmedi...  #RusyaUkrayna
1496434860529012739,Russia,Favor,"Bu savaş çıkarsa sorumlusu ab ve abd çekilin karışmayın Sovyetler Birliği toprak bütünlüğünü korumak amaçlı yapılan bir hamlede ab ve abd burada başarı kazanırsa Rusya dağılır Putin haklı  Rusya-Ukrayna gerilimi: Askeri üs kurmanın önü açıldı, yüzlerce insana yaptırım yol"
1496436854454951938,Russia,Favor,Putin onu ve yedi ceddini imha eder. Kütükten bile siler. Rusya tarihinde öyle bir ismi kimse bulamaz.
