Class,Text,Context
-1,Yanlış ilaç üretiminden 74 çocuk zehirlendi,"https://www.haberturk.com/yerel-haberler/trabzon-74-cocuk-zehirlendi-1408152-trabzon
Trabzon'da yanlış ilaçla zehirlenen 74 çocuk, hastanede tedavi altına alındı. Çocuklar arasında 3 aydan 12 yaşa kadar olan çocuklar bulunuyor. Zehirlenmeler, Trabzon'da bir eczacının yanlış ilaç üretiminden kaynaklandı. #Trabzon #ZehirlenenÇocuklar #HastaÇocuklar #Eczacılık #Sağlık #Hastane

Keywords: yanlış ilaç, zehirlenen çocuklar, Trabzon, eczacı, sağlık, hastane

Emotion: Keder, endişe, üzüntü

Rhetorical devices: Empati kurma, dramatize etmek

Author's stance: Bu olaya duyduğu üzüntüyü ve endişeyi"
1,Facebook kârını ve kullanıcı sayısını artırdı,"Tweet: Fenerbahçe, Galatasaray ve Beşiktaş'ın sosyal medya hesaplarında kitle iletişim araçları olarak kullanıldığı görülüyor. Bu, futbolcuların ve kulüplerin popülerliklerini artırmak için etkili bir araç olarak kullanılmaktadır. Özellikle Facebook, bu süreçte önemli bir rol oynamaktadır. 

Analysis: Bu tweet, Fenerbahçe, Galatasaray ve Beşiktaş futbol takımlarının sosyal medya hesaplarını kitle iletişim araçları olarak kullandığını ve bu sayede popülerliklerini artırdıklarını savunuyor. Retorik olarak, olumlu bir tutum sergiliyor ve futbolcuların ve kulüplerin başarılarına vurgu yapıyor. Ayrıca, Facebook'un bu süreçte önemli bir rol oynadığını belirtiyor. Tweet, futbol takımlarının sosyal medyayı etkili bir araç olarak kullanarak başarılarını ve popülerliklerini artırmaya"
-1,İsrail'de Yahudiler oradaki Müslümanları katlediyor Türkiye'deki Sözde Müslüman olan Ak partililer de Türkiye'deki insanların civiğini çıkartıyor yoksullukla ne değişir ikisi de aynı Müslüman Müslümana eziyet edermi yok AK Parti yapıyor ekonomi ile,"1. Anahtar kelimeler: İsrail, Yahudiler, Müslümanlar, katlediyor, Türkiye, Ak parti, Müslüman, yoksulluk, civiği, eziyet, ekonomi
2. İmaj ve duygular: Yazar, İsrail'deki Yahudilerin ve Türkiye'deki AK Parti üyelerinin Müslümanlara kötü muamele ediyorlarını düşünüyor. Yazar, bu durumun insanların yoksulluğunu ve civiğini artırdığını düşünüyor ve ekonomi ile bu durumun değişmeyeceğini belirtiyor.
3. Retorik araçlar: Yazar, şiddetli ve olumsuz bir dille bu iki grubun Müslüman halka eziyet ettiğini ifade ediyor. Ayrıca, ironi kullanarak ""yok AK Parti yapıyor"" ifadesini kullanarak, partinin ekonomi ile ilgili başarılarının bu kötü durumları değiştirmediğini belirtiyor.
4"
1,Milliyetçi Hareket Partisi Hatay Milletvekili sayın Lütfi Kaşıkçı’ya teşekkür ederim.,"#MaviVatan https://twitter.com/MilliSavcılık/status/1519847430979768064 Keywords: Milliyetçi Hareket Partisi, Hatay Milletvekili, Lütfi Kaşıkçı, teşekkür, Mavi Vatan Analysis: The passage expresses gratitude towards Hatay MP Mr. Lütfi Kaşıkçı from the Nationalist Movement Party. It also mentions ""Mavi Vatan,"" which likely refers to Hatay's strategic importance in the context of Turkey's southern border. The author appears to be supportive of the MP and appreciative of his actions or statements, possibly related to national security or foreign policy. The tweet likely aims to praise and endorse the MP's work. Note: The passage is short and lacks specific details, making it difficult to draw a comprehensive analysis."
1,CHP’li Yıldırım Kaya: Kapanmada vatandaşlarımıza bayram yardımı verilmeli #gazetesozcu @gazetesozcu aracılığıyla,"Analysis: Bu kısa tweet, CHP'li Yıldırım Kaya'nın kapanmada vatandaşlara bayram yardımı yapılmasını önerdiğini göstermektedir. Retorik araçlar arasında tehdit ve korku unsurları bulunmamakta; bunun yerine yazar, vatandaşlara yardım etme çağrısında bulunmaktadır. Duruş olarak, yazarın sosyal adalet ve vatandaşların refahı üzerinde durduğu söylenebilir.

Passage: Türkiye'nin en büyük 4 futbol kulübü Fenerbahçe, Galatasaray, Beşiktaş ve Trabzonspor'un, 2020-2021 sezonunda elde ettiği başarılar ve finansal performanslarıyla ilgili detaylı bir analiz yayınlandı. #futbolden #ekonomi #sportifperformans
Analysis: Bu tweet, Türkiye'nin dört büyük futbol kulübü olan Fenerbahçe, Galatasaray, Beşiktaş ve Trabzonspor'un 2020-2021 sezon"
-1,Sırt ağrıları hastalık habercisi olabilir,"Sırt ağrısı, özellikle de sürekli olanı, genel sağlığınız hakkında endişe etmenize neden olabilir. Bu ağrılar, genellikle daha ciddi sağlık sorunlarının habercisi olabilir. Örneğin, sırt ve boyun ağrıları, kronik yorgunluk, baş ağrısı ve sinirsel belirtilere yol açabilir. Eğer sürekli sırt ağrısı yaşıyorsanız, doktorunuza görün ve sağlık sorunlarınızı değerlendirin.

Analysis: Bu metinde, sürekli sırt ağrısının genel sağlığı olumsuz etkileyebileceği ve daha ciddi sağlık sorunlarının habercisi olabileceği belirtilmektedir. Ayrıca, sırt ve boyun ağrılarının kronik yorgunluk, baş ağrısı ve sinirsel belirtilere yol açabileceği ifade edilmektedir. Metin, sürekli sırt ağrısı yaşayan bireylerin doktorlarına görünmeleri gerektiğini ve sağlık sorunlarını değer"
-1,Johnson &amp; Johnson'a talk pudrası cezası,"Johnson &amp; Johnson, son günlerde popüler olan talk pudrası kullanan bir ürün olan Johnson's Baby Powder'a yönelik ceza aldı. Şirketin bu ürünü, özellikle de ABD'deki bazı yargı organları tarafından, karaciğer kanseri ve mesane kanseri gibi çeşitli kanser türlerine neden olabileceği gerekçesiyle eleştirilmiştir. Bu eleştirilere rağmen, Johnson &amp; Johnson, bu ürünü piyasadan çekmeyeceklerini belirtmiştir. Johnson's Baby Powder'un hâlâ popüler olduğu ve birçok aile tarafından beğenildiği düşünüldüğünde, şirketin bu kararı alması şaşırtıcı değildir. Johnson &amp; Johnson, ürünlerini daha güvenli hale getirmek için sürekli olarak adımlar atmakta ve bu konudaki hassasiyetini sürekli olarak vurgulamaktadır. Analysis: Bu kısa pasajda, Johnson &amp; Johnson şirketinin, Johnson's"
1,karpuz şekli itibariyle büyük bir meyvedir ekonomi olarak geçtim ama tek yaşayan insanlar için oldukça fazladır o sebeple yarım veya çeyrek satılması iyidir ama hijyenikmidir bilinmez,"#futbol #fenerbahce #besiktas #galatasaray #trabzonspor
@Fenerbahce @Besiktas @Galatasaray @Trabzonspor

Analysis:
1. Anahtar kelimeler: karpuz, meyve, yaşayan insanlar, yarım, çeyrek, hijyenik, bilinmez, futbol, fenerbahçe, besiktas, galatasaray, trabzonspor
2. İma edilen duygular: Yazar, karpuzun büyük ve ekonomik bir meyve olduğunu, ancak hijyenik açıdan emin olmadıkları için yarım veya çeyrek parçalar satmanın daha iyi olduğunu belirtiyor. Futbol takımlarına yönelik tweet, yazarın futbol sevgisini gösteriyor.
3. Rhetorical devices: Paralellizm (karpuzun büyük bir meyve olduğu ve futbol takımlarının büyük bir spor dalı"
-1,"@DIBAliErbas Evet bende tüm insanlığı Ülkemizdeki işsizlikden Yoklukdan, yoksullukdan, Borçlardan,icralardan dolayı Yaşayamayacak hale gelen, Yaşamına son veren, BENİM,gibi MAĞDURLARIN #intihar, etmemeleri için Yaralarımıza merhem olmaya çağırıyorum. #Neredeİnsanlık #NeredeMüslümanlık","@Necdet_Yilmaz1 @MevlutCavusoglu #MüslümanlarınMüzakereleri Analysis: The passage is a tweet that expresses the author's concern about the hardships faced by people in Turkey due to unemployment, poverty, and debt. The author calls for healing the wounds of those who are struggling and encourages them not to give up hope. The hashtags used in the tweet highlight the human and Muslim aspects of the issue, as well as the involvement of Muslim leaders in addressing the problem. Overall, the author's stance is empathetic and supportive of those who are suffering, and they urge others to take action to help alleviate their suffering."
-1,"@Besiktas sen bekle şikeci dediler korkudan kupanizi verdiniz Fenerbahçe sizin için de savaşti ,şampiyonluklarinizi da Fenerbahçe savunsun . Laf ebeliğine gelince en büyük,duruş,efendilik, biz Süleyman Sebayiz falan diye saçmalayin sadece","```
Anahtar kelimeler: Şikeci, korku, kupayı, Fenerbahçe, Süleyman Seba
```

Yazarın ima ettiği duygular: Kritik, kıskançlık, öfke

Yazarın retorik araçları: Karşılaştırma, ironi, slogan kullanımı

Yazarın duruşu: Beşiktaş'ı Fenerbahçe lehine kıyaslamak ve Beşiktaş'ı alay konusu yapmak; Süleyman Seba'nın adı ile Beşiktaş'ı alaya almaktır. Yazar, Beşiktaş'ın Fenerbahçe karşısında zayıf olduğunu ve Fenerbahçe'nin başarısını beğenmediğini ima etmektedir. Yazar, Beşiktaş'ın taraftarlarını ve yöneticilerini eleştirerek, onların tutumlarını ve söylemlerini saçmalık olarak nitelendirir.
```://en.wikipedia.org/wiki/S%C3%BCleyman_S"
-1,"@BarKarl6 @bosverkraal @ConflictTR Ahahahsjjsjs araştırmanı öneririm öyle mi? Üretim ekonomisi neden yok, ekonomi neden vergiyle dönüyor diye düşünmüyorsun da iki kuru ekmeğin lafını yapıyorsun hala utanmadan.","Analysis: 
- Anahtar kelimeler: araştırmanı öneririm, üretim ekonomisi, vergiyle dönüyor, iki kuru ekmeğin lafı, utanmadan
- Retorik araçlar: Teşhisteşhis, alay, sorgulama
- Yazarın duruşu: Yazar, tartışmanın tarafı gibi görünüyor ve karşı tarafın düşüncelerine güvensizlik ve alaycı bir tutum sergiliyor. Ücretli ekonomi ve vergiler konusunda eleştirel bir tutum sergiliyor ve diğer tarafın bu konulara yaklaşımını sorguluyor. Aynı zamanda, karşı tarafın utanmadan konuşabildiği bir ortamda olduğunu belirtiyor.

Conclusion: Yazar, tartışmacı bir tutum sergileyen ve ekonomik konulara ilişkin eleştirel görüşlerini paylaşan bir kişi gibi görünüyor. Bu tweet, yazarın ekonomi ve vergilerle ilgili düşüncelerini ve bu"
-1,ABD'den Ziraat'e kara para talebi,"Ziraat Bankası'nın sosyal medya hesabından yapılan açıklamada, kara para aklama iddialarıyla ilgili olarak, ""Herhangi bir müşteri talebi veya kararname yoktur. Ziraat Bankası, kara para aklamayı reddediyor ve mevzuata uygun olarak hareket ediyor."" denildi.

Analysis:
1. Anahtar kelimeler: Ziraat Bankası, kara para aklama, ABD, talep, kararname
2. İma edilen duygular ve retorik araçlar: Yazar, Ziraat Bankası'nın kara para aklama iddialarını reddediyor ve bankanın mevzuata uygun hareket ettiğini savunuyor. Retorik olarak, kesin ifadeler ve doğrudan bir açıklama sunarak okuyucuların şüpheci düşüncelerini gidermeye çalışıyor.
3. Yazarın duruşu: Yazar, Ziraat Bankası'nın kara para aklama iddial"
-1,Bonzai eroinden daha tehlikeli,"Açıklama: Bu cümlede ""Bonzai eroinden daha tehlikeli"" ifadesi dikkat çekici bir yönü olup, bu ifadeyi analiz etmek ve yazarın yazı hakkındaki düşüncelerini belirlemek önemlidir. Anahtar kelimeler ve retorik araçlar incelenerek yazarın amacı ve tutumu hakkında daha fazla bilgi edinebiliriz.

İfade: ""Bonzai eroinden daha tehlikeli""
1. Anahtar kelimeler: Bonzai eroi, tehlikeli
2. Retorik araçlar: Karşılaştırma (Bonzai eroi ve tehlikeli arasındaki karşılaştırma)
3. Duygu ve amaç: Yazar, Bonzai eroi'nin tehlikeli olduğunu savunuyor ve bu tehlikenin başka bir şeyle (daha tehlikeli) karşılaştırarak vurguluyor. Bu, yazarın okuyuculara Bonzai eroi'nin ne kadar tehlikeli olduğu konusunda uyarıda bulun"
-1,"@Edgar_Davidss @ovuncozdem bu kafayı heryerde tanırım sen tescilli şikeci beşiktaş taraftarısın, sizede bedavaya reklam yaptık dedi adam, daha ne yapsın? thiamı fb peşkeş geçerken çocuk kandırır gibi alacaklarından feragat ederek bonservisini eline alan yedek kaleciyi bedava vermiş gibi algı yaptılar.","https://twitter.com/ovuncozdem/status/1560970316013954562 Step 1: Extract key phrases - şikeci beşiktaş taraftarı - thiamı fb peşkeş geçerken - çocuk kandırır gibi - bonservisini eline alan yedek kaleciyi bedava vermiş gibi algı Step 2: Analyze implied emotions, rhetorical devices, etc. The author seems to be expressing anger and frustration towards Beşiktaş fans and the club. The use of words like ""şikeci"" (cheater), ""peşkeş geçerken"" (showing off), and ""çocuk kandırır gibi"" (like deceiving a child) implies a strong negative emotion towards the actions of the club and its fans. The author also seems to be using hyperbole by comparing the club's actions to deceiving"
1,Facebook'un geliri yüzde 59 arttı,"https://www.cnbc.com/2020/07/29/facebook-earnings-q2-2020.html
Bu durum, sosyal medyanın gücünün ve etkisinin ne kadar büyük olduğunu gösteriyor. Sosyal medyanın gücü ile ekonomik büyüme arasında güçlü bir ilişki var. Bu da bize sosyal medyanın gelecekte ekonomi üzerinde daha da büyük bir etkisi olacağını gösteriyor.

Analysis: Bu kısa metinde, yazar Facebook'un gelirindeki artışın sosyal medyanın gücünü ve etkisini vurgulamaktadır. Yazar ayrıca, sosyal medyanın ekonomik büyüme ile güçlü bir ilişkiye sahip olduğunu ve gelecekte ekonomi üzerinde daha büyük bir etkisi olabileceğini düşünmektedir. Yazarın duruşu, sosyal medyanın ekonomik faktörler üzerindeki etkisine dikkat çekici ve bunun ileride daha da önemli hale gelebileceğini öne sürmektedir.://://
://"
-1,"@Trabzonspor İstanbul'un büyütülmüş, şikeci takım taraftarları, parazit yapmayın hadi gidin kendi çöplüğünüze..","Sonuç: Bu tweet, Trabzonspor taraftarlarına ve İstanbul'daki taraftarlarına yönelik agresif bir dil kullanarak, İstanbul'un büyütülmüş Trabzonspor taraftarlarının şikele bulaşık olduğunu ve oradaki parazitlerin ayrılmaları gerektiğini belirtir. Yazar, Trabzonspor taraftarlarını İstanbul'daki çöplüğe dönmeye çağırıyor ve olumsuz bir tutum sergiliyor. 

Açıklama: Bu analizde, tweetin anahtar kelimeleri ve yazarın kullandığı retorik araçlar incelenmiştir. ""Trabzonspor"", ""İstanbul'un büyütülmüş"", ""şikeci takım taraftarları"", ""parazit"", ""çöplüğüze"" gibi kelimeler tweetin odak noktasını oluştururken, yazarın agresif ve olumsuz bir tutum sergilediği görülm"
-1,@chpizmiril @avdenizyucel @tuncsoyer İstifa edip Akp'ye geçen meclis üyesinin hesabını kim verecek?,"Yunanistan'da bir askeri darbe olursa ne olacak? #darbe #yargı #tuncsoyer

Analysis: Bu pasaj, siyaset alanındadır ve özellikle CHP lideri Tuncsoyer ve Yunanistan'daki olası bir askeri darbe üzerine tartışmaktadır. Anahtar kelimeler: istifa, Akp, meclis üyesi, darbe, yargı, Tuncsoyer. Retorik araçlar arasında, sorular ve iftira bulunmaktadır. Yazarın duruşu, Akp'ye geçen meclis üyesine ve olası bir askeri darbeye karşı olumsuz bir tavır sergilemesidir.

Passage: ""Galatasaray, Fenerbahçe ve Beşiktaş'ın her zaman Türk futbolunun en önemli üç efsanesi olarak kabul edildiği düşünüldüğünde, Trabzonspor'un bu listede yer alması şaşırtıcı değildir.""
Analysis: Bu pasaj,"
-1,Panik atak kadınlarda daha sık görülüyor!,"Kadınlar arasında panik atak sıklığı erkeklerinki kadar yüksek değil, ancak yine de önemli bir sorundur. Panik atakların neden olduğu stres ve korku, kadınların yaşam kalitesini olumsuz etkileyebilir. Bu durumun daha iyi anlaşılması için araştırmalar devam etmeli ve bu konuda farkındalık artmalıdır. #PanikAtak #KadınSağlığı

Keywords: panik atak, kadınlarda, erkekler kadar, yaşam kalitesi, araştırma, farkındalık

Mood: Bu kısa metinde, yazarın panik atakları konusunda kadınların yaşam kalitesini olumsuz etkileyen önemli bir sorundan söz ettiği görülüyor. Yazar, bu konuda daha fazla araştırma yapılması ve farkındalık artması gerektiğini belirtiyor.

Rhetorical Devices: Yazar, kadınların yaşamlarında önemli bir sorun olduğunu vurgulamak için ""Kadınlar arasında"
-1,Yok beşiktaş mış galatasaray mış.. Armalarına tükürdüklerim kulüp müsünüz lan siz,"yok fenerbahçe mış.. Armalarına tükürdüklerim kulüp müsünüz lan siz
Yalnızca Trabzonspor kalmıştı.. Ve onlar da benden nefret ediyor
#derbilerdegerkalkıyor #trabzonspor

Analysis: Bu kısa metinde, yazar Fenerbahçe, Galatasaray ve Beşiktaş'ı eleştirmektedir ve onları ""tükürerek"" reddetmektedir. Sadece Trabzonspor'un kalmış olduğunu belirtirken, Trabzonspor'dan da nefret ettiğini ifade etmektedir. Yazarın duruşu, futbol kulüpleri arasında nefret ve rekabetin devam ettiğini ve bu kulüplerin aralarında anlaşamadığını göstermektedir. Ayrıca, ""derbilerdegerkalkıyor"" ve ""#trabzonspor"" etiketleriyle, futbol derbilerinin ve Trabzonspor'un önem"
-1,Haydi fener'liler Beşiktaş'lılar kuralar çekildimi atkılarınızı hazırlayın ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg) ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg),"#Fenerbahçe #Beşiktaş #derbi

Analysis: Tweet, Fenerbahçe ve Beşiktaş futbol kulüpleri arasındaki derbi maçından önce yapılan bir tehdit veya şakadan oluşuyor. Yazar, Fenerbahçe ve Beşiktaş taraftarlarını eğlenceli bir şekilde hedef alıyor ve atkılarını hazırlamalarını öneriyor. Emoji'ler ile ifade edilen gülme, tweetin hafif ve arkadaş canlısı bir tonunu yansıtıyor. Yazarın duruşu, iki takım arasındaki rekabeti ve taraftarlar arasındaki dostluğu vurgularken, aynı zamanda da eğlenmeyi ve hoşgörüyü destekliyor. Tweet, spor ve taraftarlar arasındaki ilişkilerle ilgilidir ve futbol dünyasındaki eğlenceli bir yanını gösterir.://
://
Tweet: 3.3.2
://"
1,"EKONOMİ SERVİSİ - Kültür ve Turizm Bakanlığı Personel Genel Müdürü Ahmet Yılmaz görevden alındı, yerine Destek Hizmetleri Dairesi Başkanı N. Umut Döktür atandı. Antalya Kültür ve Turizm Müdürü İbrahim Acar görevinden alındı. Sanayi ve Teknoloji Bakanlığında açık bulunan Stratejik Araştırmalar ve Verimlilik Genel Müdürlüğüne Prof. Dr. İlker Murat Ar, Milli Teknoloji Genel Müdür Yardımcılığına İlknur İnam, Yönetim Hizmetleri Genel Müdür Yardımcılığına Erdal Anık ve Müfettişliğe ise yapılan yeterlik sınavında başarı gösteren Müfettiş Yardımcısı Emine Ruveyda Hacıfazlıoğlu getirildi. KOSGEB Başkanlığına, Sanayi ve Teknoloji Bakanlığı Yönetim Hizmetleri Genel Müdürü Hasan Basri Kurt atandı. Tarım ve Orman Bakanlığında açık bulunan Bitkisel Üretim Genel Müdürlüğüne, Şeker Dairesi Başkanı Mehmet Hasdemir getirildi. Meteoroloji Genel Müdürlüğü 8. Bölge Müdürü Yusuf Ulupınar, 10. Bölge Müdürü Yücel Yüce, 12. Bölge Müdürü Yalçın Ün ve 13. Bölge Müdürü Taner Erdoğan görevden alındı. 8. Bölge Müdürlüğüne Barış Özgün, 10. Bölge Müdürlüğüne Ahmet Sağlam, 12. Bölge Müdürlüğüne Hüseyin Arabacı ve 13. Bölge Müdürlüğüne Ömer Faruk Kaya atandı. MTA Genel Müdür Yardımcıları Akan Gülmez ve Ercan Demiryürek görevden alındı. Türkiye Kömür İşletmeleri Kurumu Genel Müdürlüğünde açık bulunan Yönetim Kurulu Üyeliğine Leman Çetiner getirildi. Abdullah Gül Üniversitesi Rektörlüğüne Prof. Dr. Cengiz Yılmaz atandı.","Analysis: Bu metinde, devletin çeşitli bakanlık ve kurumlarında görevde olan ve görevden alınan kişilerin listelenmesi yer almaktadır. Görev değişikliği ve atamalar, yönetim ve organizasyon yapısının sürekli olarak güncellenmesi ve yeniden yapılandırılması sürecinin bir parçasıdır. Bu tür değişiklikler, bakanlıklar ve kurumlar arasında daha iyi koordinasyon ve işbirliği sağlamak amacıyla yapılır. Ayrıca, yetenekli ve becerikli personele görev ve sorumluluklar verilerek, devletin hizmet kalitesinin artırılması amaçlanır. Bu metinde, ekonomi, tarım, turizm, sanayi ve teknoloji, enerji, eğitim gibi farklı alanlardaki atamalar ve görev değişiklikleri yer almaktadır. Bu durum, devletin farklı sektörlerdeki politikalarını ve önceliklerini yönlendiren ve şekillendiren yönetim kararlarının önemini göstermektedir"
1,"Dikkatinizi çekerim Mansur Yavas, sadece belediye başkanı 🤔","Açıklama: Mansur Yavaş'ın başarıları ve yetenekleri nedeniyle belediye başkanlığı için seçilmesine dikkat çekmektedir. Retorik araçlar: Parantez içinde bir düşünce ifadesi kullanılarak okuyucunun Mansur Yavaş'ı düşünmesini sağlar. Anahtar kelimeler: Mansur Yavaş, belediye başkanı, başarılar, yetenekler. Yazarın duruşu: Yazar, Mansur Yavaş'ı başarılı ve yetenekli bir belediye başkanı olarak görmektedir.://
://
Yazarın yazı hakkındaki duruşu, Mansur Yavaş'ın başarıları ve yetenekleriyle takdir gördüğü ve onun liderlik pozisyonundaki başarısına dikkat çekmektedir. Yazarın amacı, okuyucuların Yavaş'ı takdirle ve saygıyla değerlendirmeleri için sempati yaratmak ve onun başarılarına dikkat çekmektedir"
-1,@ykotrabzon61 @EsmaEyuboglu burası leş gibi hamsi kokuyor buras...... Oooo oley oley şikeci şikeci trabzonspor kufurleri aynen iade ediyorum,"Analysis: Bu pasaj, Trabzonspor'a destek veren bir kullanıcı tarafından paylaşılmıştır. Anahtar kelimeler arasında ""şikeci"", ""kufur"" ve ""trabzonspor"" bulunmaktadır. Retorik araçlar arasında öfkeli bir ton ve Trabzonspor'un adını kullanarak sempati toplama vardır. Yazarın duruşu, Trabzonspor'a yönelik şikâyetleri ve bu konuda adaletin sağlanması gerektiği düşüncesindedir. 

Passage: Son 5 yılda Türkiye'de en çok işsizlik yaşayan illerimiz hangileri? #ekonomi #işsizlik #verimlilik
Analysis: Bu pasajda, Türkiye'deki işsizlik oranlarının ve en çok işsizlik yaşayan illerin belirlenmesi istenmektedir. Anahtar kelimeler arasında ""işsizlik"", ""iller"" ve ""ekonomi"" bulunmaktadır. Yazarın duruşu, işsizlik sorununa"
-1,"Kemik kırığı, yaşlılarda ölüm riskini artırıyor","Fenerbahçe (FB) ve Galatasaray (GS) taraftarları, bu konuda dikkatli olmalılar. Sağlık alanında yapılan araştırmalar, futbolcuların yaşlılık dönemi için önlem alması gerektiğini gösteriyor. Bu nedenle, futbolcuların düzenli sağlık kontrolleri yapmaları önemlidir. Analysis: The passage discusses the potential health risks associated with bone fractures, particularly for older individuals. It advises Fenerbahçe (FB) and Galatasaray (GS) fans to be cautious and suggests that football players should take precautions during their older years based on research in the health field. The author emphasizes the importance of regular health check-ups for football players to maintain their well-being. The passage uses a warning tone, urging fans"
1,Yürü be Galatasaray ![😊](https://abs-0.twimg.com/emoji/v2/svg/1f60a.svg) grup fena değil gibi hani...,"Herkes çalışsın ama şunu belirtmek zorundayım ki ben #Fenerbahçe'liyim ve bu konuda kararlıyım.
Fenerbahçe'nin en büyük rakibi Galatasaray ve bu yüzden her zaman taraftar olacağım.

Analysis: Bu metinde, yazar Galatasaray ile ilgili olumlu bir ifade kullanarak başlıyor, ancak daha sonra Fenerbahçe taraftarı olduğunu belirtiyor. Yazar, Fenerbahçe-Galatasaray rekabetini vurguluyor ve Galatasaray'a yönelik olumlu duygularını Fenerbahçe taraftarı olarak sahip olduğu kararlı duruşa tabi tutarak, Galatasaray'a olan desteğini geri çekiyor. Yazarın duruşu, futbol takımları arasındaki rekabetin, kişisel kimliği ve bağlılık üzerinde güçlü bir etkiye sahip olduğunu göstermektedir.://
://
://"
-1,@DmrbsKee @EmniyetGM Mal mısın sen ?   Galatasaray'a şikeci Ahlaksız derken bişey yok.   Size gelince Emniyet öylemi  Emniyetin Polis otolarını yakıp ters çeviren siz değilmisiniz a.q.   İnsanda biraz utanma olur şikayet ederken.,"Tweet: ""Galatasaray'a şikeci Ahlaksız"" ifadesi ile Galatasaray'ı hedef alıcı bir tutum sergilenmekte. ""Emniyetin Polis otolarını yakıp ters çeviren"" ifadesi ile Emniyet'e yönelik olumsuz bir tutum sergilenmekte. Yazarın duruşu, Galatasaray'ı ve Emniyet'i eleştiren ve şike iddialarını destekleyen bir tutum sergilemektedir.

Analysis: Yazar, Galatasaray'ı ve Emniyet'i eleştiren bir tutum sergiliyor. Galatasaray'a yönelik şike iddialarını desteklemekte ve Emniyet'e yönelik olumsuz bir tutum sergilemektedir. Yazarın duruşu, bu iki kurumun ahlaksızlık ve hukuka aykırı eylemlerle suçlanmasını destekler niteliktedir."
-1,"@SemihaEkinci58 @TBMMGenelKurulu biden açıklamasına destek veren hdp ye ses çıkarmayan chp ve iyi parti, 10 bin km ötedeki abd ye kükreriz diyor,ittifak bozulur diye ses çıkarmayanlar,Biden kınama lari da göstermelik olduğu aleni sırıtıyor. Ülkemde bir tane ermeni toplu mezarı gören varmı, HAYIR","https://twitter.com/hashtag/ErmenilerDikkat #ErmenilerDikkat Keywords: Biden, HDP, CHP, İyi Parti, ABD, ittifak, kınama, Ermeniler, toplu mezar Analysis: The author appears to express frustration and discontent with the opposition parties CHP and İYİ Parti for not condemning HDP's support for Biden's statement, while they criticize the US from afar. The author also questions the visibility of the Armenian genocide in Turkey, implying a lack of acknowledgment or action on the issue. The tone is confrontational, using rhetorical questions and sarcasm. The hashtags and link further emphasize the author's focus on the Armenian issue and their call for attention. Overall, the author seems to"
-1,@Fenerbahce Ya bu kaçıncı 👊🏻 Artık ne sabrımız kaldı nede sıkacak dişimiz 👎 Bir maçıda diken üstünde seyretmeyelim yeter artık .,"Analysis: Tweet, Fenerbahçe futbol takımını eleştiren ve takımın performansı konusunda hayal kırıklığına uğramış bir kullanıcının paylaşımdır. Retorik araçlar arasında öfkeli bir dil ve simgelerle ifade edilen hayal kırıklığı yer alıyor. Yazarın duruşu, Fenerbahçe'nin kötü performansını ve takımı takip etmeyi bırakma gerekliliğini vurgulayan eleştirel bir tutumdadır.

Passage: #GSICIM #Galatasaray 🦅🔥 3-1 🇷🇺 Spartak Moscow 🙌 2.golümüz 👏🏻 #HüseyinTopal #GalatasaraySK
Analysis: Bu tweet, Galatasaray futbol takımının Rusya'nın Spartak Moscow takımını 3-1 yendiği bir maçtan sonra kutlayan ve takım üyelerinin başarılarını ö"
-1,"Dometesin kilosu 3 tl düşmüş Ülke de ekonomi çok iyi bir ara elit kesim tabakta tanesini 3 tl alıyordu, 🤣","#ekonomi #hikaye #siyaset
1- Anahtar kelimeler: Dometesin kilosu, 3 tl düşmüş, ekonomi, ülke, elit kesim, 3 tl alıyordu.
2- Duygular: Humor, şaşkınlık, eleştiri.
3- Retorik araçlar: Karikatür, ironi.
4- Yazarın duruşu: Yazar, ekonomik durumun kötü olduğunu ve özellikle elit kesimin zor durumda olduğunu düşünüyor. Ayrıca, durumun komik yönünü de vurguluyor. 

Sonuç: Yazar, ekonomik durum hakkındaki duruşunu ironi ve karikatür kullanarak ifade ediyor ve özellikle elit kesim üzerinde odaklanıyor. Bu durumun komik ve şaşırtıcı olduğunu belirtiyor, ancak aynı zamanda ekonomik sorunların önemli olduğunu da vurguluyor.:// -->:// -->
:// -->://"
-1,"Dünya Bankası, Türkiye büyüme beklentisini düşürdü","https://www.worldbank.org/en/news/press-release/2022/04/12/world-bank-updates-growth-projections-for-the-middle-east-and-north-africa
World Bank, Türkiye için 2022 yılı büyüme oranını %4,2'den %3,5'e düşürdü. 2023 yılı büyüme beklentisi de %4,2'den %3,5'e indirildi.

Analysis: Bu kısa metinde Dünya Bankası'nın Türkiye için 2022 ve 2023 yılı büyüme tahminlerini düşürdüğü belirtiliyor. Bu durum, Türkiye'nin ekonomik performansının olumsuz yönde etkilendiği anlamına gelir. Dünya Bankası'nın büyüme tahminlerini düşürmesi, Türkiye'nin ekonomik sorunlarının ciddiyetini vurgulamaktadır. Yazarın duruşu, Türkiye'nin ekonomik durumunun kötü olduğu yönünde bir çıkarımdır.://

://
://
://"
